FIPS,county,state,lung_cancer_per_100000,lifetime_co2_state,allpower_potential_state,year_id,Male_Chronic respiratory diseases,Male_Chronic obstructive pulmonary disease,Male_Pneumoconiosis,Male_Silicosis,Male_Asbestosis,Male_Coal workers pneumoconiosis,Male_Other pneumoconiosis,Male_Asthma,Male_Interstitial lung disease and pulmonary sarcoidosis,Male_Other chronic respiratory diseases,Female_Chronic respiratory diseases,Female_Chronic obstructive pulmonary disease,Female_Pneumoconiosis,Female_Silicosis,Female_Asbestosis,Female_Coal workers pneumoconiosis,Female_Other pneumoconiosis,Female_Asthma,Female_Interstitial lung disease and pulmonary sarcoidosis,Female_Other chronic respiratory diseases,Both_Chronic respiratory diseases,Both_Chronic obstructive pulmonary disease,Both_Pneumoconiosis,Both_Silicosis,Both_Asbestosis,Both_Coal workers pneumoconiosis,Both_Other pneumoconiosis,Both_Asthma,Both_Interstitial lung disease and pulmonary sarcoidosis,Both_Other chronic respiratory diseases
30009,Carbon,MT,31.2,46.7,11414659,2014,68.0684808005193,56.2749395188067,1.42951191199974,0.059898914738418,0.753293969427218,0.555678103886994,0.0606409239471072,0.834131729450725,8.18397195217592,1.34592568808619,43.0556195609227,37.8777708661891,0.427148737093072,0.00483567530159577,0.0372211697593294,0.00171602363291087,0.383375868399236,1.22409617544773,3.04143748152121,0.48516630067155,55.0102951946472,46.6339498854073,0.906998855568922,0.0313754914264786,0.379748199444249,0.264297344300181,0.231577820398013,1.03576605262991,5.5346367360101,0.89894366503095
30011,Carter,MT,NA,46.7,11414659,2014,71.4777640325101,63.4697630869005,0.569880761802468,0.0602070907078172,0.256135850449319,0.208439881930437,0.0450979387148956,0.964040661369007,5.23262467955897,1.2414548428791,65.1507702490523,59.9457448798752,0.433365368117861,0.00403640948168102,0.0303261543640719,0.00201781158228873,0.39698499268982,1.54105531670085,2.77804025412655,0.452564430231805,67.6196972029877,61.2317167545641,0.49470120419932,0.0268803426399571,0.118197084600739,0.0806586144199943,0.268965162538629,1.29804325723713,3.81847136547647,0.776764621510671
30013,Cascade,MT,59.4,46.7,11414659,2014,81.0767200953336,68.2739175529816,1.88135961330115,0.0773352559815043,1.61901768460183,0.110958528986904,0.0740481437309051,1.13151186776803,8.40563491103556,1.38429615024723,65.3817466546034,58.1841153349386,0.415981327545098,0.00550883420214357,0.0516726764452976,0.00216811223915472,0.356631704658502,1.69926869936533,4.59448561094913,0.487895681805303,72.2388427410197,62.5719086056755,1.0504983906642,0.0369803487269319,0.727348654714437,0.0488133926956813,0.237355994527151,1.4434337575414,6.28508870446084,0.887913282677746
30015,Chouteau,MT,41.3,46.7,11414659,2014,74.3121517870421,63.321580368377,0.719337457280116,0.068039596801671,0.527933348908492,0.0678309466027778,0.0555335649671757,1.14395631305564,7.89021158607494,1.23706606225446,51.7242634208333,45.1229734097727,0.475839051062055,0.00449160206473601,0.0538324665922851,0.0022504326111911,0.415264549793843,1.30843788489598,4.29727981370941,0.519733261393179,62.1582962194679,53.5004406942331,0.58994430321813,0.0334887902104354,0.26785986613623,0.031561087611841,0.257034559259624,1.23670123527757,5.9807196580313,0.850490328707751
30017,Custer,MT,62.4,46.7,11414659,2014,91.704876075075,82.0083801443309,0.579789629524014,0.0397714831525,0.29419543008433,0.203645757444511,0.0421769588426725,1.04958988258525,6.82965976969837,1.23745664893648,66.1116089233021,59.3439970902002,0.436736431565835,0.00411209110305091,0.0327428134309882,0.00202556858997528,0.39785595844182,1.9375798118108,3.85549751917369,0.53779807055159,77.58465936237,69.4957693372459,0.501938581592497,0.0199304710530354,0.145689910534981,0.0889372514448727,0.247380948559608,1.53677009408069,5.19830906742084,0.851872282030083
30019,Daniels,MT,NA,46.7,11414659,2014,75.0262506025257,65.0120232911276,0.498540022798395,0.0342634649233957,0.335547102179721,0.0827130653044281,0.0460163903908507,1.98941210952736,6.20877499404565,1.31750018502669,46.7749594950881,40.8547651376815,0.422329749192277,0.00513742285598645,0.0449417123916639,0.00169389516613869,0.370556718778488,1.42333897318645,3.64474312352047,0.429782511507469,58.497094630314,50.7632263125358,0.460890462738388,0.0173903453812986,0.161664241062156,0.033836775082477,0.247999101212456,1.69005446983365,4.77017098139579,0.812752403810346
30021,Dawson,MT,60.2,46.7,11414659,2014,67.9654312204861,59.8943305469982,0.352267789691648,0.0253614176668799,0.229272702994703,0.0674373207163499,0.030196348313715,1.16769006100758,5.42196485433936,1.12917796844926,46.8050545601169,40.8797810512762,0.418934651705288,0.00476705796753031,0.0414306342179068,0.00220148926956771,0.370535470250283,1.60021606601469,3.30795815711741,0.598164634003391,55.6408825902646,48.7904515946169,0.394605582308342,0.0135905090721079,0.118838473987658,0.0290826578411492,0.233093941407427,1.40508710258704,4.22528732922657,0.825450981525751
30023,Deer Lodge,MT,65.1,46.7,11414659,2014,102.682234095849,89.2184781705304,1.47214311531116,0.16507440741093,1.15645124297677,0.0659182776975286,0.0846991872259301,1.29762466991562,9.24409754642362,1.44989059366846,74.1961541357077,66.9127020043575,0.458984779401586,0.0048488458246720104,0.0636078117851383,0.00240528423679583,0.38812283755498,1.74362493637163,4.36688885106811,0.713953564508921,86.5539236172076,76.5017804347891,0.90232208618249,0.07533292769329,0.536490219458157,0.0295717736589319,0.260927165372111,1.53682140383258,6.57098063853028,1.04201905387319
30025,Fallon,MT,NA,46.7,11414659,2014,69.6394891203087,61.8208661373758,0.363982692391153,0.0279959179890015,0.232186637404859,0.0754195170672503,0.0283806199300428,0.964694570979725,5.37776754026363,1.1121781792984,42.2695736707759,37.0109077993511,0.374462142550333,0.00350275558307586,0.031467787159746,0.00145627655456263,0.338035323252949,1.46223543159129,2.99835537092994,0.423612926353279,53.7308318794251,47.3390459956812,0.374616226039222,0.0141960965918203,0.11556483156603,0.0320351759767855,0.212820121904587,1.23427860837277,4.05682685137289,0.726064197959005
30027,Fergus,MT,40.1,46.7,11414659,2014,83.3460654886659,71.521250359601,1.10593691214661,0.0741068261321771,0.735950176852097,0.234021067681105,0.0618588414812279,1.21217532576494,8.15432793687511,1.35237495427824,55.4343358618202,48.4305800402629,0.472159722010019,0.00528283282723561,0.0766948451125299,0.00178860848654893,0.388393435583704,1.64269838523007,4.29038460695743,0.598513107359706,67.7872314584854,58.5968815261469,0.757473843215489,0.0364958204085284,0.370670924140601,0.10432697850681,0.245980120159551,1.43322497751114,6.06012693879581,0.939524172816013
30029,Flathead,MT,57.1,46.7,11414659,2014,73.117529149979,61.9075478270981,1.43616217895711,0.0498679984150444,1.31716842914896,0.0265863931324919,0.0425393582606088,0.838948180603075,7.75532522775465,1.17954573556605,59.2320565044272,52.058102454636,0.48398205488763,0.00503621156323257,0.123696620063344,0.00162073180039487,0.353628491460658,1.14236393404686,5.03661053952137,0.510997521335382,65.1929592791796,56.1955523947321,0.908648784427169,0.0251148376782983,0.650820121824273,0.0125266943080618,0.220187130616536,1.00446335350841,6.27316257173808,0.811132174773818
30031,Gallatin,MT,29.8,46.7,11414659,2014,49.4087442002158,40.1705460686009,0.703948477306687,0.0836306462420979,0.495507314442416,0.0818888199561724,0.0429216966660004,0.793545321045842,6.5474100991117,1.19329423415062,38.4528546619296,32.6863838581107,0.392576524819222,0.00393445497887256,0.0395850149395763,0.00143550105477627,0.347621553845996,1.1962720433181,3.69898099231272,0.478641243368832,42.966214121406,35.6885170916517,0.52790087234466,0.0383477161645513,0.233670831667676,0.0352120039648409,0.220670320547592,1.00980337305044,4.95070485040032,0.789287933958924
30033,Garfield,MT,NA,46.7,11414659,2014,60.3057620886587,52.1153477127327,0.616661224424332,0.046351178588743,0.363795204236659,0.157066233348749,0.0494486082501814,1.04477129732085,5.35446870450968,1.17451314967118,51.8013454365974,46.2295176081972,0.452142320430407,0.00485553288608185,0.0438903099353454,0.00200192078026196,0.401394556828718,1.53744597807141,3.12258303580787,0.459656494090505,55.1852418277389,48.4201682814183,0.529829758774374,0.0234752831934595,0.183363672679243,0.0682216446403131,0.254769158261358,1.30795820406612,4.15085001874972,0.776435564730383
30035,Glacier,MT,49.5,46.7,11414659,2014,100.574311248183,79.9180163139675,1.09460235561163,0.0617542142566917,0.867553992551635,0.0522177232528045,0.113076425550503,1.31898817893362,16.8816735796836,1.36103081998703,80.3346641141174,68.4560356084395,0.474767868115375,0.00579738670693347,0.0423815928979148,0.00358333678605272,0.423005551724474,1.47556471918338,9.26319560149531,0.665100316883864,89.0875494185249,73.325133071662,0.745872485907018,0.0303614122736927,0.401150397833416,0.0246495808269202,0.28971109497299,1.40903584431473,12.6333768349311,0.974131181710062
30037,Golden Valley,MT,NA,46.7,11414659,2014,57.3276325049525,47.787458264299,1.23153472636626,0.0930019670348852,0.701319692038112,0.353378227976223,0.0838348393170436,0.961966827772493,6.02713693154245,1.31953575497231,55.8654217644005,49.8211992463733,0.476229278712055,0.00582353243424955,0.0521280263540653,0.0023496023851837,0.415928117538556,1.43440013672282,3.58601724145806,0.547575861134298,56.934921911628,48.9300125842269,0.900706571851114,0.0545747724732214,0.418146282750385,0.201445030701279,0.226540485926229,1.18513831472849,4.9439108605513,0.975153580270104
30039,Granite,MT,NA,46.7,11414659,2014,66.6792786669244,57.2326199199688,0.939345205150353,0.105221509071529,0.714911544331439,0.0534842781862223,0.0657278735611633,0.847999758122027,6.42988986113212,1.22942392255113,56.7881776299438,51.0256272385326,0.48243546918164,0.00534734406540862,0.0829332787261658,0.00206105997534616,0.392093786414719,1.23167681199917,3.57353616500594,0.474901945224469,61.5453649551023,53.9407713599478,0.710197681134342,0.0547448500909459,0.39394148841767,0.0272307480189061,0.234280594606819,1.04081980413076,5.00539415248324,0.848181957406178
30041,Hill,MT,62.9,46.7,11414659,2014,86.204046349086,73.763928908825,0.852712207689308,0.0800145393770374,0.624875229933023,0.0853864969101962,0.062435941469052,0.994066992822716,9.39803283599173,1.19530540375724,57.459897855026,50.6747359584688,0.443245485814387,0.00550889667263424,0.0581740053696817,0.00253432568453163,0.377028258087539,1.50790436341261,4.0477319557982,0.786280091531974,69.4463937209622,60.2472479656901,0.6146014003194,0.0364136255425584,0.287629622585457,0.0357293584354717,0.254828793755913,1.28660985593411,6.34371469222664,0.954219806791943
30043,Jefferson,MT,43.4,46.7,11414659,2014,83.707033430384,73.0612822362347,1.11093172050509,0.263843858395487,0.720798725215815,0.0579401380228918,0.0683489988708993,0.94075170928587,7.30603567696028,1.28803208739809,59.0309561062006,52.6980102061575,0.468617358822191,0.00470660626859034,0.0662571312365588,0.00142435761462952,0.396229263702412,1.16618845082691,4.19894930536894,0.499190785025036,70.6816374979596,62.2710163710044,0.771963290486369,0.126287163100483,0.371799087294414,0.0275988246079383,0.246278215483533,1.06147580997291,5.70382137924278,0.873360647253111
30045,Judith Basin,MT,NA,46.7,11414659,2014,51.8945743649783,42.5869907250986,1.02864297003291,0.0869772560093336,0.739034912793526,0.135156824169944,0.0674739770601047,0.964033064711161,6.01201273110297,1.30289487403271,31.2195352195617,25.5751040846631,0.455999328785954,0.00615582270084979,0.0655841864958925,0.00178579855631028,0.382473521032901,1.1422707324072,3.63103548903142,0.415125584674031,41.2136014799042,33.7753545037894,0.730381503100441,0.0449569804488602,0.384371087201862,0.0646176035293574,0.236435831920362,1.05892137413088,4.80261150144882,0.846332597434682
30047,Lake,MT,56.9,46.7,11414659,2014,60.6911857235454,49.7238251792586,1.14009452695189,0.0805798450097155,0.968455068543014,0.0229246946541862,0.0681349187449757,0.680467812006219,7.88952733642934,1.25727086889931,50.3550697091256,42.3157124948891,0.458345164174213,0.00326797446864381,0.0759932145563642,0.00170986816983494,0.37737410697937,1.43988875667249,5.51059630124101,0.630526992148819,55.0374335136204,45.6387074538674,0.771668168809974,0.0387248313909148,0.481938383890817,0.0112972812585491,0.239707672269693,1.08898155243629,6.62000517548706,0.91807116301971
30049,Lewis and Clark,MT,50.3,46.7,11414659,2014,80.2367159626115,69.0870677702364,1.10310542301123,0.113347346420032,0.893549837072989,0.0451183908019715,0.0510898487162407,0.926049241772205,7.73541059574461,1.38508293184704,60.4236735291508,54.4251931643492,0.436065199472398,0.0044590305319362,0.0797946228931241,0.00146899741731168,0.350342548630026,1.13658745211346,3.96347074901693,0.462356964198842,68.6203416169686,60.4052172639575,0.715455310709405,0.0500657943438775,0.414112242404828,0.0191934779788035,0.232083795981897,1.05059504547317,5.59071300461524,0.858360992213315
30051,Liberty,MT,NA,46.7,11414659,2014,51.1466220082724,40.5654710436966,0.886236191546371,0.0978607185665849,0.611081944613938,0.108432260445259,0.068861267920588,1.0038000390649,7.41149526365838,1.27961947030606,46.1942126213565,39.7552861162826,0.584960387487589,0.0167258428297242,0.0873905572939842,0.00339700601794327,0.477446981345937,1.30464741661301,3.78231819679049,0.767000504182744,48.252539423399,40.0061205531197,0.716641502954407,0.0511995765172261,0.305182968703168,0.0466385689028721,0.31362038883114,1.17253537045767,5.3738728279325,0.983369168934768
30053,Lincoln,MT,77.1,46.7,11414659,2014,79.6086879988749,48.5838128991107,21.4690866477312,0.0736693023732382,21.2749452486852,0.0384775091198801,0.0819945875528743,0.764011540797642,7.5774803936496,1.21429651758569,71.6546091694069,62.0654923489375,1.01763885471945,0.00116151649887446,0.963044933211636,5.6663050088379e-4,0.0528657745080527,1.17376636830373,6.66744870980839,0.730262887637888,75.1457180619183,55.146967942973,10.9332164464642,0.0366499159568314,10.8095873243487,0.018849751408215,0.0681294547504195,0.973798641304414,7.12832806136048,0.963406969816196
30055,McCone,MT,NA,46.7,11414659,2014,67.6182364568748,58.7181336022284,0.468941025513258,0.0333588222795288,0.307923505715879,0.0883181956847206,0.0393405018331296,1.49618244502768,5.70695854259616,1.22802084150921,42.9238371965674,37.3707494513482,0.436926615214487,0.00460318600134818,0.0436270696830988,0.00204387854863003,0.38665248098141,1.57518336788905,3.06392411243619,0.477053649679526,54.9173709454617,47.7211382956644,0.45328352147931,0.0186793710777356,0.171468153346709,0.0438012115269288,0.219334785527936,1.53723949975302,4.36059005366478,0.845119574900224
30057,Madison,MT,39.5,46.7,11414659,2014,56.844671851201,47.5586242769397,1.28969267123943,0.328136645984677,0.787628548444384,0.0773544638757305,0.0965730129346352,0.816420256971182,5.90110335727366,1.27883128877701,38.1163605297742,32.8308025158364,0.451931886313187,0.00524719758597007,0.0523424213624698,0.0018963714952615,0.392445895869485,1.25334897911394,3.06306468053562,0.517212467975012,46.9452905112602,39.6974879370703,0.858740797674635,0.161458508016906,0.406604062402042,0.0378458149998711,0.252832412255816,1.0361103602949,4.4667284670239,0.886222949196432
30059,Meagher,MT,NA,46.7,11414659,2014,62.3521212088073,52.4978229199134,1.1121759274497,0.118636724084574,0.796216653663262,0.118280322563659,0.0790422271382093,1.09211402093438,6.16622534926159,1.48378299124822,54.4048212877608,47.8432527281932,0.570477104620777,0.00580982355083905,0.066495760360052,0.00228166961085189,0.495889851099034,1.40394589115039,4.06001923213913,0.527126331657282,58.0863485232578,49.9370545546478,0.827110330864413,0.0582369007047133,0.401831202275216,0.0548162632694748,0.312225964615008,1.25888923402862,5.08935510019814,0.973939303518866
30061,Mineral,MT,45.9,46.7,11414659,2014,98.800632710281,84.0325682538263,3.64348540126421,0.300742011869669,3.12648611205964,0.108022498014784,0.108234779320121,1.05387994497953,8.67770524053127,1.39299386967959,50.5156920540179,43.5073873115557,0.451862333523577,0.00416378555155907,0.116860943236116,0.00231863979018326,0.328518964945719,1.31578308027097,4.66077974498723,0.579879583680509,75.1189056450447,64.1469248128571,2.07386314668743,0.154740829789498,1.64425905500077,0.0555560063849001,0.219307255512257,1.18579709618571,6.72006321895588,0.992257370358564
30063,Missoula,MT,44.9,46.7,11414659,2014,69.3037302379865,57.8495431426295,0.997699681763552,0.050464308476176,0.885809731257772,0.0252147714039495,0.0362108706256545,0.79066389056982,8.48206473278852,1.18375879023516,59.2104360379619,50.6649283916737,0.401537612006485,0.00304782176805066,0.0874906268212434,0.00142757130382487,0.309571592113366,1.42893754376961,6.12711531726543,0.587917173246629,63.1956833973795,53.4190692448191,0.658412008104826,0.0235784715068035,0.426371085605532,0.0114120944693937,0.197050356523097,1.14395394044621,7.12920311323834,0.845045090770963
30065,Musselshell,MT,59.2,46.7,11414659,2014,93.9752204420517,79.9065539911156,3.66437873598731,0.0917300786271776,0.849616461692641,2.61809795172726,0.104934243940228,1.18986102830656,7.76289098984699,1.45153569679529,87.8776688846506,80.1401112390388,0.517776912503715,0.00587507494508372,0.0576700652515414,0.00246242300877219,0.451769349298318,2.22869820124371,4.25659349462112,0.734489037243203,90.3364412874747,79.657333569611,1.95986459634859,0.0461625973797381,0.42444545611131,1.18980783059043,0.299448712267107,1.73345203157141,5.91947790347581,1.0663131864679
30067,Park,MT,42.3,46.7,11414659,2014,61.7242887385144,52.3532888536204,1.10861967636901,0.0706566135099255,0.848174141792341,0.12990468562485,0.0598842354418972,0.78644909627428,6.18115489189307,1.2947762203576,43.3372915275052,37.8592818449839,0.419431638015558,0.0047949466570372,0.0434890951301307,0.00174045192393862,0.369407144304451,1.0704860057215,3.45486540154828,0.533226637235962,51.5171098445334,44.2830552638988,0.727049938242841,0.0345505566464338,0.401712899947264,0.0588781789600808,0.231908302689062,0.935112169063151,4.69215516992771,0.879737303400925
30069,Petroleum,MT,NA,46.7,11414659,2014,74.0759629564973,64.6481843214846,1.13328741002497,0.0731995183550128,0.587972471393289,0.401154213243852,0.0709612070328118,1.08576297422117,5.99002366798651,1.21870458278014,49.4030948064574,42.929349173051,0.463769386060886,0.00600885200600106,0.0615785206538271,0.00220882800843403,0.393973185392624,1.83839780546864,3.58687465259203,0.58470378928479,63.2977559232875,55.1825097513449,0.835786559606888,0.0432168727205987,0.355272361477379,0.226838746112334,0.210458579296577,1.43067537852116,4.9110699141855,0.937714319629071
30071,Phillips,MT,45,46.7,11414659,2014,101.106870651602,89.2107132160792,0.784716259696346,0.0710083661295181,0.484891255777318,0.170655819544501,0.0581608182450089,1.55192211117722,8.16274041172115,1.39677865292849,57.5044407533941,49.6162882230491,0.513624793747053,0.00488190693097827,0.0559606801311301,0.00238646030713511,0.45039574637781,2.18086409190217,4.58495693652894,0.608706708166862,76.2442111146375,66.5839226265386,0.634424056333558,0.0337607931244437,0.240307044809502,0.0738191569910278,0.286537061408584,1.89435677707322,6.17600474221511,0.955502912477006
30073,Pondera,MT,70.3,46.7,11414659,2014,68.8824409942959,58.6513458169486,0.737484430482687,0.0604108279542162,0.574777514298574,0.048551332134149,0.0537447560957481,0.989122244756648,7.28334049800875,1.22114800409919,56.2876087772731,49.2228826099819,0.554907811942668,0.0135597848534094,0.072629311439279,0.00215961756857923,0.4665590980814,1.40769927280204,4.49664281453122,0.605476268015247,61.4243465985591,52.9918253224343,0.635097391095233,0.033398074126798,0.281347161180144,0.021272341000998,0.299079814787293,1.22162731297882,5.70925705467089,0.866539517379858
30075,Powder River,MT,NA,46.7,11414659,2014,69.6352082402459,60.3856555900366,0.821086459614237,0.0618195845773723,0.341991959077376,0.363282176718969,0.0539927392405189,0.971009395241527,6.15501809758251,1.30243869777102,51.1248535609355,45.8386751834789,0.418875348805274,0.00418065205682308,0.0309957356748592,0.00175136891251737,0.381947592161075,1.35314018483213,3.04019142871349,0.473971415105724,58.6828340653495,51.6714144244025,0.591954701803763,0.0292531473832291,0.163098241184615,0.153205469453764,0.246397843782155,1.17463521419729,4.40900961128088,0.835820113665103
30077,Powell,MT,75.7,46.7,11414659,2014,89.3351714932021,79.2316815330329,0.899874331139949,0.100587840627475,0.69588983169353,0.0425064051718614,0.0608902536470827,1.07726926716709,6.74134639676105,1.38499996510104,57.060488693657,50.7963508765006,0.487601954393873,0.00497281931073756,0.0812683516200918,0.00231146285105277,0.399049320611991,1.30778860565231,3.93862429996354,0.530122957146698,71.6201957607607,63.5439149269059,0.674928909620795,0.0487464947275135,0.352672189550877,0.0200278851484319,0.253482340193973,1.19389045674713,5.26277021368854,0.944691253798354
30079,Prairie,MT,NA,46.7,11414659,2014,69.5419770637652,60.0174199816723,0.529425506752756,0.0409188735836572,0.306929029517393,0.135961185723392,0.0456164179283134,1.41578956686637,6.22115754328251,1.35818446519129,47.0354490476541,41.7525482243098,0.409834762934401,0.00463880077023008,0.0354675981352005,0.00238854601119319,0.367339818017777,1.52756389279438,2.86040341634668,0.485098751268884,57.7724730463845,50.4189399599527,0.470234514426254,0.0223391343736597,0.166575437725709,0.0660735120075562,0.215246430319329,1.46962623259999,4.50810959822356,0.905562741181945
30081,Ravalli,MT,40.7,46.7,11414659,2014,68.6244053985475,57.5621916154034,1.03279112950722,0.0711112665663091,0.865133530760497,0.038005927602904,0.0585404045775149,0.894022169447625,7.76950294101067,1.36589754317859,51.0955039863838,44.0758402530351,0.441821541038244,0.00410978185713817,0.0607678022126987,0.00208821820925811,0.374855738759149,1.6127486187799,4.38757171542933,0.577521858101316,59.0455338616845,50.1233606516739,0.716945624456568,0.0350801911225212,0.430302315893065,0.0184134935018596,0.233149623939122,1.28250987878652,5.9804217875167,0.942295919250889
30083,Richland,MT,63,46.7,11414659,2014,80.1198682851861,71.1807770995771,0.343628768621332,0.0206972563582553,0.2499057509406,0.0472447351350126,0.025781026187464,1.34506234207966,6.09144304934231,1.15895702556567,58.2504398295879,52.6210200289105,0.344276958958086,0.00370279031186468,0.0358726497251874,0.00143600427135137,0.303265514649683,1.45178514163246,3.37126076843579,0.462096931651002,68.0311831004513,60.8591287519558,0.345094079441642,0.0116557220074268,0.13333514364426,0.0222993257518408,0.177803888038114,1.39422284076414,4.64396962029112,0.788767807998592
30085,Roosevelt,MT,56.4,46.7,11414659,2014,93.8271162744901,80.0119973574425,0.212478512344992,0.013334399158629,0.130933210646279,0.0278663638195516,0.0403445387205325,2.06158404654296,10.2430019253761,1.29805443278357,58.7858532861592,47.4603849274966,0.383566123235315,0.00141195819986339,0.0124909168054951,0.00280701430557348,0.366856233924383,2.13744779983393,8.18022919304622,0.624225242547122,72.7632719014179,60.3635802056041,0.320693777756229,0.00625010488326932,0.0582954110570706,0.0123805871869288,0.24376767462896,2.1213035574645,9.05472382927821,0.90297053131481
30087,Rosebud,MT,53,46.7,11414659,2014,64.5530707760211,52.5834610349,0.819692403220504,0.0424042899981234,0.428210486003306,0.279884459965307,0.0691931672537676,0.958370593810009,9.03188548889555,1.15966125519513,68.5923308907024,59.0595096940388,0.472270929470587,0.00198586868443439,0.0231816395034532,0.00228069162045675,0.444822729662243,1.82857638855868,6.63467702997504,0.597296848659238,66.4809100503868,55.8021373701355,0.634238132558093,0.0209188807885266,0.210213399284139,0.129965539667774,0.273140312817653,1.41347779226762,7.77086856738025,0.86018818804530806
30089,Sanders,MT,54.3,46.7,11414659,2014,67.2640191859328,55.2306793208877,3.0295016966991,0.128508222425452,2.77207440399264,0.0428306880153209,0.0860883822656918,0.886183254148804,6.76114283983408,1.35651207436318,49.0355384152248,41.8142652475174,0.534337652057102,0.00376159473682868,0.171546614263457,0.00187107245426179,0.357158370602554,1.447763699295,4.60131979388085,0.637852022474442,57.9523979641057,48.3320343432223,1.76552261010254,0.0652462777858792,1.4496442979175,0.0217080524731917,0.228923981925967,1.17204481460176,5.6942440427135,0.988552153465612
30091,Sheridan,MT,54,46.7,11414659,2014,81.1161282454905,69.2727946482637,0.526031164295503,0.0306938946768175,0.378683759565471,0.0720774715810511,0.0445760384721634,3.39335836201023,6.52340718907301,1.40053688184801,45.2228430685041,37.7187677477743,0.420381696420378,0.00464378833480163,0.0431786208641867,0.00172237611129072,0.370836911110099,1.62325308339805,4.99912323786673,0.461317303044567,60.2798109777564,50.8792330004198,0.466480557362748,0.0159138014745671,0.183101689973028,0.031103603436651,0.236361462478502,2.40430951183044,5.65836916595035,0.871418742192998
30093,Silver Bow,MT,53.9,46.7,11414659,2014,103.816590139938,92.2862696116165,1.67020170482071,0.865879711983913,0.633198787173501,0.0835961034079682,0.0875271022553225,1.321896088489,7.17626483144947,1.36195790356274,87.4232087009113,79.6771746514286,0.439670792288646,0.00510328202887257,0.0508983185228267,0.0025131496206077,0.381156042116339,1.7454222397812,4.64026492791103,0.920676089501862,93.7216815419447,84.4019511828371,0.934670783407619,0.349556619856883,0.282428114178099,0.034414284786548,0.268271764586089,1.56256413472827,5.72285241521942,1.0996430257524
30095,Stillwater,MT,36.8,46.7,11414659,2014,62.1221970137446,53.1385824874267,1.03301446055153,0.109963629739745,0.667462855455196,0.19627707619643,0.0593108991601567,0.648035985340826,6.16493377856556,1.13763030186003,62.272718187209,55.2721761256838,0.499834834487763,0.00602824183019475,0.0516371692013556,0.00176854797707102,0.440400875479142,1.3544484688665,4.61508295143775,0.531175806733199,61.9788316713314,54.0047902997165,0.759183638409235,0.0562456715591657,0.347442962514585,0.0940598725870573,0.261435131748427,1.0087448916635,5.3836334759297,0.822479365612458
30097,Sweet Grass,MT,NA,46.7,11414659,2014,49.1461074692396,40.4212532263657,1.30553000201669,0.0929922554459803,0.958703240190419,0.18407699861627,0.0697575077640153,0.786386831534035,5.46382037792654,1.16911703139659,53.1182041594129,47.2489027744288,0.488791655165704,0.00573165166448685,0.0577989286620931,0.00189242609752571,0.423368648741598,1.22331996148912,3.65577778441439,0.501411983914904,50.9920424571067,43.8427145661492,0.852858337438768,0.0445055199795394,0.453225696247803,0.0802081052360883,0.274919015975338,1.0184099228982,4.48172145963517,0.796338170985343
30099,Teton,MT,52.8,46.7,11414659,2014,66.699217280653,56.9765257959805,1.1584808217395,0.141387385165031,0.884448930397717,0.0658260631578368,0.066818443018914,0.959522640672391,6.34479888391345,1.25988913834718,46.2570479195062,40.6161849585216,0.515573360013176,0.00828421147995574,0.0914904642124162,0.00194145514570954,0.413857229175095,1.17906943917185,3.48734591311762,0.458874248681937,55.6354356438847,48.0875249308292,0.812968487009154,0.0696330426556573,0.453851493133668,0.0309664302345196,0.258517520985309,1.07718240125724,4.82572075531304,0.832039069476037
30101,Toole,MT,48.7,46.7,11414659,2014,99.1952664908013,85.075045679162,0.972421179993595,0.0875771170210299,0.711620451644907,0.105045902523465,0.0681777088041929,1.05673972174379,10.7057129087962,1.38534700110567,64.2803619702911,56.6995783270413,0.565931296633334,0.0178338385818628,0.0988694642173646,0.00283777826600337,0.446390215568103,1.49683676503203,4.81283040803063,0.705185173553739,77.9998348258145,67.7031121629042,0.731706713942222,0.0464412766926134,0.342590585855602,0.0430376184824178,0.299637232911589,1.28794335987288,7.28564591148551,0.991426677609683
30103,Treasure,MT,NA,46.7,11414659,2014,65.936675157763,55.3553002438029,1.20620449530576,0.0690475393610372,0.563327185632743,0.500341267896783,0.073488502415192,0.902182357374794,7.1360289888864,1.33695907239316,38.2979181180117,33.041365841332,0.451719596511684,0.00592504895636279,0.0403719287710554,0.00216278625483322,0.403259832529433,1.31864837218108,3.04592544375289,0.440258864234017,51.8839396499055,43.9876358032077,0.818620915598931,0.0370479233143406,0.293327565946516,0.242922852183936,0.245322574154138,1.10994013293898,5.07802602586005,0.889716772299905
30105,Valley,MT,43.7,46.7,11414659,2014,68.9867986374011,59.1530026086255,0.547953691075121,0.0350564172744401,0.386758290300537,0.0785454210132985,0.0475935624868459,1.32842427049615,6.77695478437117,1.18046328283318,49.6240137356704,43.814068260205,0.38947525685333,0.00321456397723981,0.0341256054192302,0.00135225825927326,0.350782829197586,1.58611486670232,3.35500698971535,0.479348362194426,58.0899856585636,50.4530158766545,0.461648896266503,0.0176173805498076,0.189929282522605,0.0353614406868725,0.218740792507218,1.46756245971906,4.90895591072247,0.798802515201109
