FIPS,Location,County,State,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung
51001,"Accomack County, Virginia",Accomack,Virginia,60.3,50.96,1.68,-35.80,5.91,116.06
51003,"Albemarle County, Virginia",Albemarle,Virginia,43.3,0.62,1.09,-53.84,5.39,88.09
51005,"Alleghany County, Virginia",Alleghany,Virginia,68,51.85,1.37,-43.11,6.51,109.3
51007,"Amelia County, Virginia",Amelia,Virginia,53.6,23.13,1.73,-50.36,5.89,90.73
51009,"Amherst County, Virginia",Amherst,Virginia,55.9,43.4,1.64,-40.02,5.98,111.72
5101,"Newton County, Arkansas",Newton,Arkansas,54.5,45.94,1.16,-41.81,4,71.26
51011,"Appomattox County, Virginia",Appomattox,Virginia,52.2,26.3,1.57,-42.23,6.23,103.86
51013,"Arlington County, Virginia",Arlington,Virginia,29.8,-16.41,0.81,-51.47,4.66,63.94
51015,"Augusta County, Virginia",Augusta,Virginia,56.6,54.8,1.02,-44.15,6.78,129.04
51017,"Bath County, Virginia",Bath,Virginia,58.5,25.19,1.04,-53.66,5.74,101.78
51019,"Bedford County, Virginia",Bedford,Virginia,45.9,18.46,1.02,-59.51,4.82,80.54
51021,"Bland County, Virginia",Bland,Virginia,74.6,34.29,1.05,-47.73,4.66,93.06
51023,"Botetourt County, Virginia",Botetourt,Virginia,46.7,17.79,0.82,-52.90,5.74,98.41
51025,"Brunswick County, Virginia",Brunswick,Virginia,46.2,12.61,2.22,-53.03,6.01,73.7
51027,"Buchanan County, Virginia",Buchanan,Virginia,147,40.7,1.28,-40.96,3.99,77.16
51029,"Buckingham County, Virginia",Buckingham,Virginia,48.2,13.19,1.73,-50.44,5.15,86.05
5103,"Ouachita County, Arkansas",Ouachita,Arkansas,68.8,97.81,2.15,-12.49,6.16,105.95
51031,"Campbell County, Virginia",Campbell,Virginia,48.4,23.68,1.3,-47.32,5.58,91.38
51033,"Caroline County, Virginia",Caroline,Virginia,54.7,24.11,1.67,-52.24,6.1,90.12
51035,"Carroll County, Virginia",Carroll,Virginia,68.6,59.97,1.03,-45.59,4.87,92.01
51036,"Charles City County, Virginia",Charles City,Virginia,43.1,-5.77,1.8,-63.85,6.35,58.58
51037,"Charlotte County, Virginia",Charlotte,Virginia,55.4,17.1,2.07,-52.99,6.34,87.08
51041,"Chesterfield County, Virginia",Chesterfield,Virginia,49.6,17.89,1.13,-34.06,5.94,122.23
51043,"Clarke County, Virginia",Clarke,Virginia,59.3,35.56,0.92,-48.24,5.12,93.7
51045,"Craig County, Virginia",Craig,Virginia,56,17.14,1.23,-43.90,5.04,91.05
51047,"Culpeper County, Virginia",Culpeper,Virginia,53.2,16.79,1.37,-51.08,5.94,104.01
51049,"Cumberland County, Virginia",Cumberland,Virginia,49.3,15.29,1.71,-53.07,5.47,84.93
5105,"Perry County, Arkansas",Perry,Arkansas,81.2,54.35,1.44,-29.17,5.15,79.11
51051,"Dickenson County, Virginia",Dickenson,Virginia,129,61.94,1.25,-45.18,4.69,99.68
51053,"Dinwiddie County, Virginia",Dinwiddie,Virginia,55.3,34.27,1.76,-47.89,6.34,83.87
51057,"Essex County, Virginia",Essex,Virginia,54.1,46.37,1.91,-29.76,6.19,131.91
51059,"Fairfax County, Virginia",Fairfax,Virginia,27.4,-28.8,0.68,-48.84,4.46,80.79
51061,"Fauquier County, Virginia",Fauquier,Virginia,50,9.21,1.09,-49.62,5.1,86
51063,"Floyd County, Virginia",Floyd,Virginia,50,35.34,1.07,-42.40,4.72,98.94
51065,"Fluvanna County, Virginia",Fluvanna,Virginia,34.8,-12.01,0.92,-65.80,4.86,66.65
51067,"Franklin County, Virginia",Franklin,Virginia,50,40.99,1,-50.52,5.21,92.39
51069,"Frederick County, Virginia",Frederick,Virginia,59.1,36.58,0.93,-41.31,6.23,117.44
5107,"Phillips County, Arkansas",Phillips,Arkansas,80.1,81.91,3.39,-14.30,4.21,72.23
51071,"Giles County, Virginia",Giles,Virginia,72.9,25.3,1.14,-46.78,5.78,97.13
51073,"Gloucester County, Virginia",Gloucester,Virginia,59.1,54.89,1.71,-31.87,5.96,121.64
51075,"Goochland County, Virginia",Goochland,Virginia,41.9,-0.85,1.1,-65.51,6.03,79.32
51077,"Grayson County, Virginia",Grayson,Virginia,73.3,75.84,1.16,-45.00,4.78,89.83
51079,"Greene County, Virginia",Greene,Virginia,48.8,14.33,1.18,-46.12,4.51,82.95
51081,"Greensville County, Virginia",Greensville,Virginia,62.2,50.68,3,-25.50,7.33,111.18
51083,"Halifax County, Virginia",Halifax,Virginia,65.8,48.61,1.59,-51.42,6.25,80.65
51085,"Hanover County, Virginia",Hanover,Virginia,48.9,5.1,0.89,-55.86,5.13,82.7
51087,"Henrico County, Virginia",Henrico,Virginia,51.5,14.4,1.46,-33.15,6.41,120.12
51089,"Henry County, Virginia",Henry,Virginia,60.6,91.74,1.35,-35.83,6.34,112.65
5109,"Pike County, Arkansas",Pike,Arkansas,92.3,124.38,1.13,-25.47,4.35,80.97
51091,"Highland County, Virginia",Highland,Virginia,47,23.45,0.85,-50.22,4.88,101.73
51093,"Isle of Wight County, Virginia",Isle of Wight,Virginia,52.9,21.69,1.44,-50.46,6.21,79.86
51095,"James City County, Virginia",James City,Virginia,32.6,-0.71,0.86,-55.10,5.75,90.56
51097,"King and Queen County, Virginia",King and Queen,Virginia,48,7.7,1.65,-56.88,5.83,77.19
51099,"King George County, Virginia",King George,Virginia,49.9,1.04,1.25,-48.39,6.11,86.48
51101,"King William County, Virginia",King William,Virginia,56.8,27.62,1.26,-56.51,5.36,80.51
51103,"Lancaster County, Virginia",Lancaster,Virginia,47.3,40.51,1.76,-31.99,6.49,137.36
51105,"Lee County, Virginia",Lee,Virginia,84.8,55.02,1.03,-48.24,4.61,103.24
51107,"Loudoun County, Virginia",Loudoun,Virginia,31.7,-39.38,0.66,-61.36,4.5,69.16
51109,"Louisa County, Virginia",Louisa,Virginia,53.1,6.54,1.29,-59.13,5.81,79.06
5111,"Poinsett County, Arkansas",Poinsett,Arkansas,111,123.27,1.89,0.76 (,5.22,89.97
51111,"Lunenburg County, Virginia",Lunenburg,Virginia,51.1,26.64,1.78,-50.84,5.57,86.28
51113,"Madison County, Virginia",Madison,Virginia,39.4,11.85,1.06,-54.29,5.19,92.55
51115,"Mathews County, Virginia",Mathews,Virginia,38.9,25,1.13,-40.18,4.87,105.05
51117,"Mecklenburg County, Virginia",Mecklenburg,Virginia,52.8,41.66,1.68,-49.17,5.38,75.15
51119,"Middlesex County, Virginia",Middlesex,Virginia,47.8,35.25,1.51,-41.55,6.29,122.25
51121,"Montgomery County, Virginia",Montgomery,Virginia,57.3,27.66,0.98,-45.62,5.5,99.97
51125,"Nelson County, Virginia",Nelson,Virginia,53.9,20.65,1.67,-51.92,5.22,89.07
51127,"New Kent County, Virginia",New Kent,Virginia,50.6,0.28,1.05,-59.64,4.94,66.49
5113,"Polk County, Arkansas",Polk,Arkansas,93.8,160.58,1.22,-27.34,4.1,76.1
51131,"Northampton County, Virginia",Northampton,Virginia,51.4,13.57,1.88,-51.67,5.43,85.29
51133,"Northumberland County, Virginia",Northumberland,Virginia,44.1,28.28,1.6,-37.01,6.23,117.65
51135,"Nottoway County, Virginia",Nottoway,Virginia,65.7,47.49,2.44,-24.88,7.16,117.17
51137,"Orange County, Virginia",Orange,Virginia,48.1,16.61,1.31,-54.36,5.34,88.09
51139,"Page County, Virginia",Page,Virginia,51,32.73,1.23,-39.17,5.78,118.16
51141,"Patrick County, Virginia",Patrick,Virginia,49.8,42.85,1.02,-42.77,4.84,91.14
51143,"Pittsylvania County, Virginia",Pittsylvania,Virginia,63.9,51.93,1.55,-47.30,6.82,101.59
51145,"Powhatan County, Virginia",Powhatan,Virginia,50.4,6.1,1.02,-56.41,5.58,80.78
51147,"Prince Edward County, Virginia",Prince Edward,Virginia,64.2,40.5,2.24,-43.91,6.28,103.73
51149,"Prince George County, Virginia",Prince George,Virginia,51.1,27.64,1.43,-45.53,6.55,97.99
5115,"Pope County, Arkansas",Pope,Arkansas,79.4,100,1.64,-25.34,5.2,90.44
51153,"Prince William County, Virginia",Prince William,Virginia,41.9,-31.37,1.1,-31.23,5.02,86.94
51155,"Pulaski County, Virginia",Pulaski,Virginia,68.8,50.96,1.07,-44.22,5.76,111.94
51157,"Rappahannock County, Virginia",Rappahannock,Virginia,42.6,8.37,0.92,-54.90,5.02,91.56
51159,"Richmond County, Virginia",Richmond,Virginia,61.6,45.61,2.08,-19.02,6.45,132.94
51161,"Roanoke County, Virginia",Roanoke,Virginia,49.4,22.3,0.96,-46.51,5.24,86.77
51163,"Rockbridge County, Virginia",Rockbridge,Virginia,51.4,21.03,1.05,-49.70,6.33,107.63
51165,"Rockingham County, Virginia",Rockingham,Virginia,45.2,23.57,1.05,-42.45,6.79,131.24
51167,"Russell County, Virginia",Russell,Virginia,100,33.23,1.35,-44.87,4.57,87.15
51169,"Scott County, Virginia",Scott,Virginia,78.4,46.29,1.1,-50.82,4.6,93.73
5117,"Prairie County, Arkansas",Prairie,Arkansas,71.9,91.74,1.47,-27.91,4.22,82.56
51171,"Shenandoah County, Virginia",Shenandoah,Virginia,51.1,28.55,0.92,-43.77,4.93,101.76
51173,"Smyth County, Virginia",Smyth,Virginia,97.7,85.04,1.47,-45.40,4.96,94.77
51175,"Southampton County, Virginia",Southampton,Virginia,55,45.36,1.7,-45.06,7.65,111.49
51177,"Spotsylvania County, Virginia",Spotsylvania,Virginia,50.3,11.05,1.38,-50.91,6.41,106.5
51179,"Stafford County, Virginia",Stafford,Virginia,41.6,-2.33,1.09,-38.43,5.66,113.5
51181,"Surry County, Virginia",Surry,Virginia,44.7,3.26,1.6,-60.53,5.69,70.36
51183,"Sussex County, Virginia",Sussex,Virginia,60.4,40.42,2.61,-42.99,7.57,103.96
51185,"Tazewell County, Virginia",Tazewell,Virginia,102,25.19,1.13,-44.96,4.55,97.7
51187,"Warren County, Virginia",Warren,Virginia,66.4,47.94,0.95,-43.74,6.48,119.14
5119,"Pulaski County, Arkansas",Pulaski,Arkansas,56.7,24.11,1.75,-18.33,6.26,89.52
51191,"Washington County, Virginia",Washington,Virginia,69.9,45.46,1.58,-44.24,4.54,84.37
51193,"Westmoreland County, Virginia",Westmoreland,Virginia,49.9,16.31,1.48,-45.35,6.42,106.7
51195,"Wise County, Virginia",Wise,Virginia,106,38.38,1.2,-46.04,5.49,110.12
51197,"Wythe County, Virginia",Wythe,Virginia,78.8,75.37,1.03,-50.03,4.25,85.27
51199,"York County, Virginia",York,Virginia,49.4,15.71,1.43,-37.67,6.89,106.15
5121,"Randolph County, Arkansas",Randolph,Arkansas,76.8,112.68,1.16,-18.69,5.48,108.52
5123,"Saint Francis County, Arkansas",Saint Francis,Arkansas,73,76.06,2.77,-11.85,4.91,83.56
5125,"Saline County, Arkansas",Saline,Arkansas,61.4,63.89,1.13,-17.44,5.15,99.53
5127,"Scott County, Arkansas",Scott,Arkansas,61.9,74.06,1.16,-37.75,4.08,77.47
5129,"Searcy County, Arkansas",Searcy,Arkansas,62.1,92.62,1.14,-34.62,4.39,98.53
5131,"Sebastian County, Arkansas",Sebastian,Arkansas,72.1,116.69,1.18,-30.86,5.05,83.35
5133,"Sevier County, Arkansas",Sevier,Arkansas,90.2,136.46,1.34,-30.07,4.39,83.83
5135,"Sharp County, Arkansas",Sharp,Arkansas,72.6,108.51,1.17,-18.18,5.16,106.17
5137,"Stone County, Arkansas",Stone,Arkansas,81.2,104.9,1.21,-30.36,5.3,99.37
5139,"Union County, Arkansas",Union,Arkansas,83.3,119.14,1.74,-20.69,6.27,98.1
5141,"Van Buren County, Arkansas",Van Buren,Arkansas,70.7,95.47,1.19,-29.58,4.71,87.99
5143,"Washington County, Arkansas",Washington,Arkansas,63.3,39.1,1.13,-43.24,4.56,66.44
5145,"White County, Arkansas",White,Arkansas,78.7,98.84,1.3,-27.02,4.27,88.97
5147,"Woodruff County, Arkansas",Woodruff,Arkansas,87,105.77,2.23,-24.09,3.83,60.43
5149,"Yell County, Arkansas",Yell,Arkansas,84.8,118.47,1.34,-24.10,4.69,90.62
51510,"Alexandria City, Virginia",Alexandria City,Virginia,30.8,-29.56,1.07,-51.47,5.08,56.25
51520,"Bristol City, Virginia",Bristol City,Virginia,84.8,119.01,1.53,-42.92,5.41,100.1
51530,"Buena Vista City, Virginia",Buena Vista City,Virginia,51.4,21.03,1.05,-49.70,6.33,107.63
51540,"Charlottesville City, Virginia",Charlottesville City,Virginia,43.3,0.62,1.09,-53.84,5.39,88.09
51550,"Chesapeake City, Virginia",Chesapeake City,Virginia,56.2,12.99,1.54,-47.17,7.34,115.21
51570,"Colonial Heights City, Virginia",Colonial Heights City,Virginia,60.1,44.76,1.37,-22.93,6.77,117.22
51580,"Covington City, Virginia",Covington City,Virginia,84.3,111.63,2.33,-23.31,10.4,162.69
51590,"Danville City, Virginia",Danville City,Virginia,63.9,51.93,1.55,-47.30,6.82,101.59
51595,"Emporia City, Virginia",Emporia City,Virginia,62.2,50.68,3,-25.50,7.33,111.18
51600,"Fairfax City, Virginia",Fairfax City,Virginia,27.4,-28.8,0.68,-48.84,4.46,80.79
51610,"Falls Church City, Virginia",Falls Church City,Virginia,31.6,-22.82,0.9,-48.65,4.88,61.67
51620,"Franklin City, Virginia",Franklin City,Virginia,55,45.36,1.7,-45.06,7.65,111.49
51630,"Fredericksburg City, Virginia",Fredericksburg City,Virginia,50.3,11.05,1.38,-50.91,6.41,106.5
51640,"Galax City, Virginia",Galax City,Virginia,91.8,81.48,1.59,-37.18,6,98.29
51650,"Hampton City, Virginia",Hampton City,Virginia,53.6,17.9,1.81,-24.11,5.98,107.33
51660,"Harrisonburg City, Virginia",Harrisonburg City,Virginia,45.2,23.57,1.05,-42.45,6.79,131.24
51670,"Hopewell City, Virginia",Hopewell City,Virginia,94.9,131.98,2.46,4.70 (,10.3,177.05
51678,"Lexington City, Virginia",Lexington City,Virginia,50.2,13.59,1.09,-52.88,8.7,115.25
51680,"Lynchburg City, Virginia",Lynchburg City,Virginia,58,41.16,1.79,-34.78,7.37,123.04
51683,"Manassas City, Virginia",Manassas City,Virginia,41.9,-31.37,1.1,-31.23,5.02,86.94
51685,"Manassas Park City, Virginia",Manassas Park City,Virginia,41.9,-31.37,1.1,-31.23,5.02,86.94
51690,"Martinsville City, Virginia",Martinsville City,Virginia,70.9,103.39,2.51,-14.93,6.23,127.62
51700,"Newport News City, Virginia",Newport News City,Virginia,49.4,15.71,1.43,-37.67,6.89,106.15
51710,"Norfolk City, Virginia",Norfolk City,Virginia,62.2,47.56,2.09,-31.72,7.36,124.84
51720,"Norton City, Virginia",Norton City,Virginia,83,6.72,1.45,-47.69,4.82,73.12
51730,"Petersburg City, Virginia",Petersburg City,Virginia,65.3,76.05,3.7,-12.82,8.59,125.98
51735,"Poquoson City, Virginia",Poquoson City,Virginia,51.6,13.39,0.82,-36.25,5.06,100.82
51740,"Portsmouth City, Virginia",Portsmouth City,Virginia,54.9,31.4,2.14,-29.27,8.14,129.89
51750,"Radford City, Virginia",Radford City,Virginia,73.1,31.91,1.44,-37.89,9.52,134.92
51760,"Richmond City, Virginia",Richmond City,Virginia,53.3,9.93,3.1,-29.32,6.29,79.16
51770,"Roanoke City, Virginia",Roanoke City,Virginia,69.4,47.41,1.62,-33.01,5.84,91.7
51775,"Salem City, Virginia",Salem City,Virginia,64.8,25.28,1.22,-47.00,6.97,83.29
51790,"Staunton City, Virginia",Staunton City,Virginia,56.6,54.8,1.02,-44.15,6.78,129.04
51800,"Suffolk City, Virginia",Suffolk City,Virginia,56,27.63,1.59,-50.92,6.62,88.93
51810,"Virginia Beach City, Virginia",Virginia Beach City,Virginia,46.1,1.96,0.95,-50.06,5.8,127.48
51820,"Waynesboro City, Virginia",Waynesboro City,Virginia,56.6,54.8,1.02,-44.15,6.78,129.04
51830,"Williamsburg City, Virginia",Williamsburg City,Virginia,32.6,-0.71,0.86,-55.10,5.75,90.56
51840,"Winchester City, Virginia",Winchester City,Virginia,66.4,27.98,1.24,-39.19,7.44,117.64
53001,"Adams County, Washington",Adams,Washington,48.4,16.62,1.19,-52.38,6.32,123.89
53003,"Asotin County, Washington",Asotin,Washington,54.3,21.74,1.67,-50.45,5.47,98.29
53005,"Benton County, Washington",Benton,Washington,56.4,11.02,1.22,-52.95,6.21,116.43
53007,"Chelan County, Washington",Chelan,Washington,48.5,3.11,1.21,-54.40,5.51,99.64
53009,"Clallam County, Washington",Clallam,Washington,48.1,18.68,1.07,-55.33,6.5,128.33
53011,"Clark County, Washington",Clark,Washington,54.7,13.7,1.08,-58.61,7.13,135.81
53013,"Columbia County, Washington",Columbia,Washington,71.1,29.83,1.56,-50.63,5.9,113.55
53015,"Cowlitz County, Washington",Cowlitz,Washington,80.4,95.85,1.83,-43.85,7.12,170.14
53017,"Douglas County, Washington",Douglas,Washington,53.7,17.24,1,-57.25,5.97,107.7
53019,"Ferry County, Washington",Ferry,Washington,71.1,20.22,1.49,-55.84,6.73,84.42
53021,"Franklin County, Washington",Franklin,Washington,55.9,-3.98,1,-60.19,6.23,107.41
53023,"Garfield County, Washington",Garfield,Washington,60.9,31,1.42,-50.92,5.13,92.8
53025,"Grant County, Washington",Grant,Washington,60.5,18.86,1.05,-55.67,6.79,114.12
53027,"Grays Harbor County, Washington",Grays Harbor,Washington,80.8,56.51,1.79,-38.99,7.19,139.9
53029,"Island County, Washington",Island,Washington,37.9,-17.51,0.95,-63.34,6.13,90.75
53031,"Jefferson County, Washington",Jefferson,Washington,42.2,7.53,0.96,-56.77,5.87,123.63
53033,"King County, Washington",King,Washington,37.3,-12.48,0.93,-64.85,5.42,86.56
53035,"Kitsap County, Washington",Kitsap,Washington,58,18.66,1.18,-51.17,6.88,128.76
53037,"Kittitas County, Washington",Kittitas,Washington,44.4,-17.82,0.91,-64.05,4.56,77.58
53039,"Klickitat County, Washington",Klickitat,Washington,55.7,14.36,1.66,-55.23,6.6,112.91
53041,"Lewis County, Washington",Lewis,Washington,59.2,38.8,1.14,-50.27,5.63,123.46
53043,"Lincoln County, Washington",Lincoln,Washington,48.1,2.08,1.14,-56.56,6.12,94.75
53045,"Mason County, Washington",Mason,Washington,58.2,34.84,1.33,-46.93,6.1,131.52
53047,"Okanogan County, Washington",Okanogan,Washington,58.7,13.66,1.23,-55.99,6.33,96.6
53049,"Pacific County, Washington",Pacific,Washington,56.6,25.51,1.28,-50.72,6.12,130.51
53051,"Pend Oreille County, Washington",Pend Oreille,Washington,70.9,8.64,1.21,-60.50,6.69,101.64
53053,"Pierce County, Washington",Pierce,Washington,58.7,8.24,1.15,-56.76,6.51,107.19
53055,"San Juan County, Washington",San Juan,Washington,29,-4.73,1.1,-57.00,5.09,112.69
53057,"Skagit County, Washington",Skagit,Washington,49.8,21.57,1.09,-50.88,5.91,106.53
53059,"Skamania County, Washington",Skamania,Washington,51.8,26.22,1.16,-52.20,5.74,134.9
53061,"Snohomish County, Washington",Snohomish,Washington,50.1,4.78,0.93,-58.56,6.12,97.42
53063,"Spokane County, Washington",Spokane,Washington,63.1,13.38,1.35,-47.40,7.5,112.04
53065,"Stevens County, Washington",Stevens,Washington,66.4,11.47,1.22,-56.25,7.44,107.63
53067,"Thurston County, Washington",Thurston,Washington,55.3,21.79,1.27,-47.25,7.14,143.62
53069,"Wahkiakum County, Washington",Wahkiakum,Washington,57.9,44.13,1.66,-44.31,5.73,135.66
53071,"Walla Walla County, Washington",Walla Walla,Washington,50.7,4.21,1.34,-54.61,7.11,132.09
53073,"Whatcom County, Washington",Whatcom,Washington,46.1,20.54,0.94,-54.05,6.48,135.02
53075,"Whitman County, Washington",Whitman,Washington,46.5,10.8,1.12,-54.59,6.09,113.94
53077,"Yakima County, Washington",Yakima,Washington,51.8,3.42,1.23,-53.77,6.26,104.52
54001,"Barbour County, West Virginia",Barbour,West Virginia,83.8,58.21,1.38,-35.83,5.19,106.51
54003,"Berkeley County, West Virginia",Berkeley,West Virginia,72.4,57.62,1.16,-32.22,6.33,128.93
54005,"Boone County, West Virginia",Boone,West Virginia,103,38.05,1.23,-39.26,4.91,113.5
54007,"Braxton County, West Virginia",Braxton,West Virginia,73.6,36.2,1.19,-45.34,4.93,94.39
54009,"Brooke County, West Virginia",Brooke,West Virginia,73,45.09,0.81,-35.95,5.07,96.86
54011,"Cabell County, West Virginia",Cabell,West Virginia,81.7,84.25,1.12,-39.72,5.48,125.69
54013,"Calhoun County, West Virginia",Calhoun,West Virginia,74.3,64.04,1.13,-45.78,4.6,89.99
54015,"Clay County, West Virginia",Clay,West Virginia,99.9,72.8,1.22,-46.69,4.73,97.95
54017,"Doddridge County, West Virginia",Doddridge,West Virginia,81.4,80.99,1.18,-41.06,5.88,124.17
54019,"Fayette County, West Virginia",Fayette,West Virginia,93.9,25.54,1.26,-47.67,5.38,107.13
54021,"Gilmer County, West Virginia",Gilmer,West Virginia,68.2,51.32,1.25,-34.01,5.31,115.8
54023,"Grant County, West Virginia",Grant,West Virginia,63.3,41.52,1.07,-42.36,6.33,125.76
54025,"Greenbrier County, West Virginia",Greenbrier,West Virginia,78.2,16.58,1.14,-49.60,5.84,99.25
54027,"Hampshire County, West Virginia",Hampshire,West Virginia,62.3,53.3,1.09,-41.15,5.54,113.75
54029,"Hancock County, West Virginia",Hancock,West Virginia,60.5,47.03,0.85,-36.73,4.46,97.85
54031,"Hardy County, West Virginia",Hardy,West Virginia,64.1,41.1,1.09,-40.87,5.95,120.59
54033,"Harrison County, West Virginia",Harrison,West Virginia,85.9,78.31,1.47,-38.02,5.64,117.64
54035,"Jackson County, West Virginia",Jackson,West Virginia,67.1,37.55,0.83,-45.15,5.42,100.28
54037,"Jefferson County, West Virginia",Jefferson,West Virginia,65.8,46.52,0.97,-45.61,5.72,100.17
54039,"Kanawha County, West Virginia",Kanawha,West Virginia,75.8,48,1.12,-40.57,6.4,126.09
54041,"Lewis County, West Virginia",Lewis,West Virginia,87,62.17,1.12,-43.09,4.82,102.48
54043,"Lincoln County, West Virginia",Lincoln,West Virginia,93,47.3,1.12,-43.07,5.51,118.27
54045,"Logan County, West Virginia",Logan,West Virginia,117,31.15,1.25,-42.39,4.63,94.56
54047,"McDowell County, West Virginia",McDowell,West Virginia,135,15.09,1.59,-47.76,4.72,79.57
54049,"Marion County, West Virginia",Marion,West Virginia,83.5,79.26,1.28,-38.04,5.24,122.93
54051,"Marshall County, West Virginia",Marshall,West Virginia,75.2,60.32,0.86,-38.39,4.79,96.81
54053,"Mason County, West Virginia",Mason,West Virginia,79.2,65.62,1.05,-37.41,5.3,110
54055,"Mercer County, West Virginia",Mercer,West Virginia,98.2,44.67,1.17,-45.57,5.09,109.73
54057,"Mineral County, West Virginia",Mineral,West Virginia,64.5,34.35,1.25,-39.93,6.38,110.63
54059,"Mingo County, West Virginia",Mingo,West Virginia,149,56.46,1.23,-47.82,4.43,91.05
54061,"Monongalia County, West Virginia",Monongalia,West Virginia,63.4,34.9,0.94,-45.46,5.17,119.13
54063,"Monroe County, West Virginia",Monroe,West Virginia,76.1,22.17,1.16,-48.60,5.37,92.77
54065,"Morgan County, West Virginia",Morgan,West Virginia,55.9,44.02,1.1,-34.77,5.3,121.52
54067,"Nicholas County, West Virginia",Nicholas,West Virginia,98.8,42.21,1.15,-42.19,6.07,114.55
54069,"Ohio County, West Virginia",Ohio,West Virginia,76.1,81.54,1.02,-33.63,4.98,89.42
54071,"Pendleton County, West Virginia",Pendleton,West Virginia,48.6,40.15,1.05,-45.00,5.5,123.71
54073,"Pleasants County, West Virginia",Pleasants,West Virginia,73.1,74.53,1.01,-38.52,5.64,104.05
54075,"Pocahontas County, West Virginia",Pocahontas,West Virginia,81.4,47.31,1.1,-43.24,5.52,110.92
54077,"Preston County, West Virginia",Preston,West Virginia,71.9,32.9,1.13,-40.70,5.81,122.8
54079,"Putnam County, West Virginia",Putnam,West Virginia,70.7,35.52,0.84,-48.89,6.4,117.38
54081,"Raleigh County, West Virginia",Raleigh,West Virginia,99,23.1,1.35,-46.73,5.81,127.02
54083,"Randolph County, West Virginia",Randolph,West Virginia,87.7,59.81,1.17,-39.74,5.41,118.4
54085,"Ritchie County, West Virginia",Ritchie,West Virginia,82.7,86.4,1.07,-43.52,5.34,104.68
54087,"Roane County, West Virginia",Roane,West Virginia,90.5,119.66,1.1,-44.14,4.33,97.03
54089,"Summers County, West Virginia",Summers,West Virginia,82.2,26.27,1.16,-52.04,5.41,98.78
54091,"Taylor County, West Virginia",Taylor,West Virginia,74.9,56.25,1.16,-41.96,5.22,113.06
54093,"Tucker County, West Virginia",Tucker,West Virginia,72.8,40.43,1.24,-42.70,6.52,119.5
54095,"Tyler County, West Virginia",Tyler,West Virginia,70.1,75.34,0.97,-39.77,5.07,101.44
54097,"Upshur County, West Virginia",Upshur,West Virginia,86.2,90.32,1.36,-35.12,5.05,122.96
54099,"Wayne County, West Virginia",Wayne,West Virginia,83.8,53.19,1.13,-43.14,5.6,138.16
54101,"Webster County, West Virginia",Webster,West Virginia,105,39.23,1.2,-44.30,5.59,106.08
54103,"Wetzel County, West Virginia",Wetzel,West Virginia,78.3,82.29,1.33,-31.02,5.48,112.1
54105,"Wirt County, West Virginia",Wirt,West Virginia,74.6,71.3,1.05,-41.19,5.35,109.48
54107,"Wood County, West Virginia",Wood,West Virginia,74.5,83.67,0.92,-40.23,5.9,105.94
54109,"Wyoming County, West Virginia",Wyoming,West Virginia,124,29.44,1.62,-33.24,5.64,130.94
55001,"Adams County, Wisconsin",Adams,Wisconsin,59.1,102.34,0.88,-51.35,5.42,130.75
55003,"Ashland County, Wisconsin",Ashland,Wisconsin,57.9,44.14,1.06,-55.72,5.63,106.32
55005,"Barron County, Wisconsin",Barron,Wisconsin,54.3,56.91,1.3,-46.10,5.97,120.12
55007,"Bayfield County, Wisconsin",Bayfield,Wisconsin,46.3,24.52,0.99,-58.64,4.66,86.36
