usa_lung_cancer
County,State,GeoID,lung_cancer_per_100000,TimeFrame
Barnes,ND,38003,48.8,2014-2018
Benson,ND,38005,65.9,2014-2018
Billings,ND,38007,NA,2014-2018
Bottineau,ND,38009,66.1,2014-2018
Bowman,ND,38011,NA,2014-2018
Burke,ND,38013,NA,2014-2018
Burleigh,ND,38015,56.9,2014-2018
Cass,ND,38017,57.3,2014-2018
Cavalier,ND,38019,NA,2014-2018
Dickey,ND,38021,40.2,2014-2018
Divide,ND,38023,NA,2014-2018
Dunn,ND,38025,NA,2014-2018
Eddy,ND,38027,NA,2014-2018
Emmons,ND,38029,70.3,2014-2018
Foster,ND,38031,NA,2014-2018
Golden Valley,ND,38033,NA,2014-2018
Grand Forks,ND,38035,71.3,2014-2018
Grant,ND,38037,NA,2014-2018
Griggs,ND,38039,NA,2014-2018
Hettinger,ND,38041,NA,2014-2018
Kidder,ND,38043,NA,2014-2018
LaMoure,ND,38045,NA,2014-2018
Logan,ND,38047,NA,2014-2018
McHenry,ND,38049,54.6,2014-2018
McIntosh,ND,38051,NA,2014-2018
McKenzie,ND,38053,34.6,2014-2018
McLean,ND,38055,66.0,2014-2018
Mercer,ND,38057,82.1,2014-2018
Morton,ND,38059,62.6,2014-2018
Mountrail,ND,38061,70.5,2014-2018
Nelson,ND,38063,57.8,2014-2018
Oliver,ND,38065,NA,2014-2018
Pembina,ND,38067,50.9,2014-2018
Pierce,ND,38069,50.5,2014-2018
Ramsey,ND,38071,58.2,2014-2018
Ransom,ND,38073,42.7,2014-2018
Renville,ND,38075,NA,2014-2018
Richland,ND,38077,68.9,2014-2018
Rolette,ND,38079,108.8,2014-2018
Sargent,ND,38081,65.3,2014-2018
Sheridan,ND,38083,NA,2014-2018
Sioux,ND,38085,NA,2014-2018
Slope,ND,38087,NA,2014-2018
Stark,ND,38089,45.5,2014-2018
Steele,ND,38091,NA,2014-2018
Stutsman,ND,38093,58.7,2014-2018
Towner,ND,38095,NA,2014-2018
Traill,ND,38097,53.4,2014-2018
Walsh,ND,38099,58.6,2014-2018
Ward,ND,38101,54.6,2014-2018
Wells,ND,38103,43.5,2014-2018
Williams,ND,38105,71.5,2014-2018
Adams,OH,39001,98.4,2014-2018
Allen,OH,39003,69.0,2014-2018
Ashland,OH,39005,62.4,2014-2018
Ashtabula,OH,39007,79.1,2014-2018
Athens,OH,39009,74.4,2014-2018
Auglaize,OH,39011,52.0,2014-2018
Belmont,OH,39013,68.7,2014-2018
Brown,OH,39015,96.8,2014-2018
Butler,OH,39017,69.0,2014-2018
Carroll,OH,39019,73.2,2014-2018
Champaign,OH,39021,71.7,2014-2018
Clark,OH,39023,83.4,2014-2018
Clermont,OH,39025,75.4,2014-2018
Clinton,OH,39027,81.7,2014-2018
Columbiana,OH,39029,66.6,2014-2018
Coshocton,OH,39031,68.8,2014-2018
Crawford,OH,39033,85.6,2014-2018
Cuyahoga,OH,39035,63.7,2014-2018
Darke,OH,39037,51.9,2014-2018
Defiance,OH,39039,68.6,2014-2018
Delaware,OH,39041,49.6,2014-2018
Erie,OH,39043,62.8,2014-2018
Fairfield,OH,39045,62.1,2014-2018
Fayette,OH,39047,89.3,2014-2018
Franklin,OH,39049,66.0,2014-2018
Fulton,OH,39051,62.6,2014-2018
Gallia,OH,39053,87.3,2014-2018
Geauga,OH,39055,49.0,2014-2018
Greene,OH,39057,54.0,2014-2018
Guernsey,OH,39059,91.1,2014-2018
Hamilton,OH,39061,70.6,2014-2018
Hancock,OH,39063,62.6,2014-2018
Hardin,OH,39065,80.1,2014-2018
Harrison,OH,39067,51.8,2014-2018
Henry,OH,39069,65.0,2014-2018
Highland,OH,39071,79.1,2014-2018
Hocking,OH,39073,73.0,2014-2018
Holmes,OH,39075,45.7,2014-2018
Huron,OH,39077,62.1,2014-2018
Jackson,OH,39079,99.6,2014-2018
Jefferson,OH,39081,74.8,2014-2018
Knox,OH,39083,69.3,2014-2018
Lake,OH,39085,66.3,2014-2018
Lawrence,OH,39087,92.9,2014-2018
Licking,OH,39089,78.3,2014-2018
Logan,OH,39091,77.9,2014-2018
Lorain,OH,39093,65.8,2014-2018
Lucas,OH,39095,66.3,2014-2018
Madison,OH,39097,76.9,2014-2018
Mahoning,OH,39099,55.8,2014-2018
Marion,OH,39101,85.4,2014-2018
Medina,OH,39103,57.4,2014-2018
Meigs,OH,39105,81.8,2014-2018
Mercer,OH,39107,53.7,2014-2018
Miami,OH,39109,60.6,2014-2018
Monroe,OH,39111,68.7,2014-2018
Montgomery,OH,39113,70.8,2014-2018
Morgan,OH,39115,86.9,2014-2018
Morrow,OH,39117,85.2,2014-2018
Muskingum,OH,39119,82.3,2014-2018
Noble,OH,39121,52.4,2014-2018
Ottawa,OH,39123,60.1,2014-2018
Paulding,OH,39125,77.9,2014-2018
Perry,OH,39127,94.4,2014-2018
Pickaway,OH,39129,87.0,2014-2018
Pike,OH,39131,97.0,2014-2018
Portage,OH,39133,64.0,2014-2018
Preble,OH,39135,90.2,2014-2018
Putnam,OH,39137,54.3,2014-2018
Richland,OH,39139,70.6,2014-2018
Ross,OH,39141,92.3,2014-2018
Sandusky,OH,39143,65.0,2014-2018
Scioto,OH,39145,88.4,2014-2018
Seneca,OH,39147,63.6,2014-2018
Shelby,OH,39149,60.2,2014-2018
Stark,OH,39151,64.9,2014-2018
Summit,OH,39153,62.4,2014-2018
Trumbull,OH,39155,71.0,2014-2018
Tuscarawas,OH,39157,64.8,2014-2018
Union,OH,39159,64.9,2014-2018
Van Wert,OH,39161,54.6,2014-2018
Vinton,OH,39163,101.1,2014-2018
Warren,OH,39165,60.5,2014-2018
Washington,OH,39167,82.3,2014-2018
Wayne,OH,39169,55.4,2014-2018
Williams,OH,39171,65.2,2014-2018
Wood,OH,39173,53.2,2014-2018
Wyandot,OH,39175,59.9,2014-2018
Adair,OK,40001,77.9,2014-2018
Alfalfa,OK,40003,56.4,2014-2018
Atoka,OK,40005,75.8,2014-2018
Beaver,OK,40007,NA,2014-2018
Beckham,OK,40009,71.2,2014-2018
Blaine,OK,40011,61.1,2014-2018
Bryan,OK,40013,68.8,2014-2018
Caddo,OK,40015,60.4,2014-2018
Canadian,OK,40017,57.9,2014-2018
Carter,OK,40019,67.7,2014-2018
Cherokee,OK,40021,78.0,2014-2018
Choctaw,OK,40023,64.8,2014-2018
Cimarron,OK,40025,NA,2014-2018
Cleveland,OK,40027,59.3,2014-2018
Coal,OK,40029,61.0,2014-2018
Comanche,OK,40031,73.6,2014-2018
Cotton,OK,40033,72.9,2014-2018
Craig,OK,40035,74.5,2014-2018
Creek,OK,40037,80.7,2014-2018
Custer,OK,40039,64.0,2014-2018
Delaware,OK,40041,53.4,2014-2018
Dewey,OK,40043,NA,2014-2018
Ellis,OK,40045,48.8,2014-2018
Garfield,OK,40047,59.0,2014-2018
Garvin,OK,40049,75.1,2014-2018
Grady,OK,40051,68.5,2014-2018
Grant,OK,40053,55.3,2014-2018
Greer,OK,40055,84.1,2014-2018
Harmon,OK,40057,82.4,2014-2018
Harper,OK,40059,74.1,2014-2018
Haskell,OK,40061,71.8,2014-2018
Hughes,OK,40063,82.2,2014-2018
Jackson,OK,40065,60.7,2014-2018
Jefferson,OK,40067,75.1,2014-2018
Johnston,OK,40069,77.4,2014-2018
Kay,OK,40071,79.4,2014-2018
Kingfisher,OK,40073,54.2,2014-2018
Kiowa,OK,40075,77.0,2014-2018
Latimer,OK,40077,84.9,2014-2018
Le Flore,OK,40079,78.9,2014-2018
Lincoln,OK,40081,70.9,2014-2018
Logan,OK,40083,72.9,2014-2018
Love,OK,40085,92.3,2014-2018
McClain,OK,40087,73.9,2014-2018
McCurtain,OK,40089,75.0,2014-2018
McIntosh,OK,40091,84.9,2014-2018
Major,OK,40093,59.6,2014-2018
Marshall,OK,40095,84.6,2014-2018
Mayes,OK,40097,86.4,2014-2018
Murray,OK,40099,68.4,2014-2018
Muskogee,OK,40101,84.7,2014-2018
Noble,OK,40103,55.5,2014-2018
Nowata,OK,40105,106.0,2014-2018
Okfuskee,OK,40107,77.2,2014-2018
Oklahoma,OK,40109,60.3,2014-2018
Okmulgee,OK,40111,78.9,2014-2018
Osage,OK,40113,66.4,2014-2018
Ottawa,OK,40115,84.8,2014-2018
Pawnee,OK,40117,68.0,2014-2018
Payne,OK,40119,59.3,2014-2018
Pittsburg,OK,40121,83.7,2014-2018
Pontotoc,OK,40123,72.6,2014-2018
Pottawatomie,OK,40125,70.0,2014-2018
Pushmataha,OK,40127,72.6,2014-2018
Roger Mills,OK,40129,NA,2014-2018
Rogers,OK,40131,68.9,2014-2018
Seminole,OK,40133,68.6,2014-2018
Sequoyah,OK,40135,86.2,2014-2018
Stephens,OK,40137,71.9,2014-2018
Texas,OK,40139,34.8,2014-2018
Tillman,OK,40141,50.5,2014-2018
Tulsa,OK,40143,61.9,2014-2018
Wagoner,OK,40145,64.9,2014-2018
Washington,OK,40147,67.1,2014-2018
Washita,OK,40149,62.7,2014-2018
Woods,OK,40151,52.5,2014-2018
Woodward,OK,40153,51.9,2014-2018
Baker,OR,41001,47.1,2014-2018
Benton,OR,41003,33.7,2014-2018
Clackamas,OR,41005,51.7,2014-2018
Clatsop,OR,41007,66.9,2014-2018
Columbia,OR,41009,68.9,2014-2018
Coos,OR,41011,67.4,2014-2018
Crook,OR,41013,61.6,2014-2018
Curry,OR,41015,55.2,2014-2018
Deschutes,OR,41017,39.7,2014-2018
Douglas,OR,41019,58.2,2014-2018
Gilliam,OR,41021,NA,2014-2018
Grant,OR,41023,28.5,2014-2018
Harney,OR,41025,42.5,2014-2018
Hood River,OR,41027,44.0,2014-2018
Jackson,OR,41029,56.4,2014-2018
Jefferson,OR,41031,57.5,2014-2018
Josephine,OR,41033,62.7,2014-2018
Klamath,OR,41035,57.4,2014-2018
Lake,OR,41037,54.0,2014-2018
Lane,OR,41039,48.6,2014-2018
Lincoln,OR,41041,55.0,2014-2018
Linn,OR,41043,59.1,2014-2018
Malheur,OR,41045,39.2,2014-2018
Marion,OR,41047,59.5,2014-2018
Morrow,OR,41049,45.5,2014-2018
Multnomah,OR,41051,55.1,2014-2018
Polk,OR,41053,54.4,2014-2018
Sherman,OR,41055,NA,2014-2018
Tillamook,OR,41057,56.0,2014-2018
Umatilla,OR,41059,53.0,2014-2018
Union,OR,41061,44.0,2014-2018
Wallowa,OR,41063,25.6,2014-2018
Wasco,OR,41065,64.2,2014-2018
Washington,OR,41067,43.8,2014-2018
Wheeler,OR,41069,NA,2014-2018
Yamhill,OR,41071,57.4,2014-2018
Adams,PA,42001,64.1,2014-2018
Allegheny,PA,42003,67.9,2014-2018
Armstrong,PA,42005,59.7,2014-2018
Beaver,PA,42007,69.1,2014-2018
Bedford,PA,42009,57.3,2014-2018
Berks,PA,42011,63.5,2014-2018
Blair,PA,42013,70.2,2014-2018
Bradford,PA,42015,61.0,2014-2018
Bucks,PA,42017,58.6,2014-2018
Butler,PA,42019,60.5,2014-2018
Cambria,PA,42021,58.0,2014-2018
Cameron,PA,42023,66.5,2014-2018
Carbon,PA,42025,58.0,2014-2018
Centre,PA,42027,45.1,2014-2018
Chester,PA,42029,51.9,2014-2018
Clarion,PA,42031,60.5,2014-2018
Clearfield,PA,42033,61.4,2014-2018
Clinton,PA,42035,60.4,2014-2018
Columbia,PA,42037,60.4,2014-2018
Crawford,PA,42039,69.9,2014-2018
Cumberland,PA,42041,54.2,2014-2018
Dauphin,PA,42043,58.0,2014-2018
Delaware,PA,42045,66.3,2014-2018
Elk,PA,42047,63.0,2014-2018
Erie,PA,42049,64.3,2014-2018
Fayette,PA,42051,74.4,2014-2018
Forest,PA,42053,79.8,2014-2018
Franklin,PA,42055,60.4,2014-2018
Fulton,PA,42057,68.6,2014-2018
Greene,PA,42059,72.9,2014-2018
Huntingdon,PA,42061,56.7,2014-2018
Indiana,PA,42063,46.7,2014-2018
Jefferson,PA,42065,61.6,2014-2018
Juniata,PA,42067,56.5,2014-2018
Lackawanna,PA,42069,66.8,2014-2018
Lancaster,PA,42071,51.1,2014-2018
Lawrence,PA,42073,71.3,2014-2018
Lebanon,PA,42075,56.9,2014-2018
Lehigh,PA,42077,61.8,2014-2018
Luzerne,PA,42079,70.8,2014-2018
Lycoming,PA,42081,66.1,2014-2018
McKean,PA,42083,66.4,2014-2018
Mercer,PA,42085,59.3,2014-2018
Mifflin,PA,42087,66.1,2014-2018
Monroe,PA,42089,67.7,2014-2018
Montgomery,PA,42091,52.2,2014-2018
Montour,PA,42093,69.4,2014-2018
Northampton,PA,42095,61.6,2014-2018
Northumberland,PA,42097,70.3,2014-2018
Perry,PA,42099,73.1,2014-2018
Philadelphia,PA,42101,72.9,2014-2018
Pike,PA,42103,65.3,2014-2018
Potter,PA,42105,55.8,2014-2018
Schuylkill,PA,42107,71.0,2014-2018
Snyder,PA,42109,47.4,2014-2018
Somerset,PA,42111,53.7,2014-2018
Sullivan,PA,42113,55.1,2014-2018
Susquehanna,PA,42115,54.8,2014-2018
Tioga,PA,42117,60.2,2014-2018
Union,PA,42119,46.1,2014-2018
Venango,PA,42121,67.6,2014-2018
Warren,PA,42123,59.4,2014-2018
Washington,PA,42125,69.9,2014-2018
Wayne,PA,42127,57.7,2014-2018
Westmoreland,PA,42129,61.4,2014-2018
Wyoming,PA,42131,70.0,2014-2018
York,PA,42133,65.4,2014-2018
Bristol,RI,44001,62.0,2014-2018
Kent,RI,44003,83.1,2014-2018
Newport,RI,44005,55.5,2014-2018
Providence,RI,44007,69.8,2014-2018
Washington,RI,44009,60.6,2014-2018
Abbeville,SC,45001,65.9,2014-2018
Aiken,SC,45003,50.9,2014-2018
Allendale,SC,45005,57.4,2014-2018
Anderson,SC,45007,66.3,2014-2018
Bamberg,SC,45009,70.9,2014-2018
Barnwell,SC,45011,68.9,2014-2018
Beaufort,SC,45013,42.4,2014-2018
Berkeley,SC,45015,68.0,2014-2018
Calhoun,SC,45017,65.2,2014-2018
Charleston,SC,45019,58.6,2014-2018
Cherokee,SC,45021,79.8,2014-2018
Chester,SC,45023,79.4,2014-2018
Chesterfield,SC,45025,74.5,2014-2018
Clarendon,SC,45027,56.0,2014-2018
Colleton,SC,45029,84.5,2014-2018
Darlington,SC,45031,70.6,2014-2018
Dillon,SC,45033,79.4,2014-2018
Dorchester,SC,45035,65.1,2014-2018
Edgefield,SC,45037,50.4,2014-2018
Fairfield,SC,45039,68.4,2014-2018
Florence,SC,45041,66.1,2014-2018
Georgetown,SC,45043,58.9,2014-2018
Greenville,SC,45045,55.7,2014-2018
Greenwood,SC,45047,67.9,2014-2018
Hampton,SC,45049,60.4,2014-2018
Horry,SC,45051,66.5,2014-2018
Jasper,SC,45053,42.0,2014-2018
Kershaw,SC,45055,74.0,2014-2018
Lancaster,SC,45057,64.6,2014-2018
Laurens,SC,45059,81.3,2014-2018
Lee,SC,45061,78.1,2014-2018
Lexington,SC,45063,63.5,2014-2018
McCormick,SC,45065,64.9,2014-2018
Marion,SC,45067,68.3,2014-2018
Marlboro,SC,45069,86.0,2014-2018
Newberry,SC,45071,61.7,2014-2018
Oconee,SC,45073,66.7,2014-2018
Orangeburg,SC,45075,57.7,2014-2018
Pickens,SC,45077,65.9,2014-2018
Richland,SC,45079,56.2,2014-2018
Saluda,SC,45081,59.2,2014-2018
Spartanburg,SC,45083,70.1,2014-2018
Sumter,SC,45085,71.9,2014-2018
Union,SC,45087,83.6,2014-2018
Williamsburg,SC,45089,68.4,2014-2018
York,SC,45091,65.7,2014-2018
Aurora,SD,46003,NA,2014-2018
Beadle,SD,46005,47.5,2014-2018
Bennett,SD,46007,NA,2014-2018
Bon Homme,SD,46009,40.4,2014-2018
Brookings,SD,46011,51.7,2014-2018
Brown,SD,46013,57.9,2014-2018
Brule,SD,46015,82.7,2014-2018
Buffalo,SD,46017,NA,2014-2018
Butte,SD,46019,65.0,2014-2018
Campbell,SD,46021,NA,2014-2018
Charles Mix,SD,46023,42.2,2014-2018
Clark,SD,46025,63.7,2014-2018
Clay,SD,46027,81.7,2014-2018
Codington,SD,46029,66.6,2014-2018
Corson,SD,46031,NA,2014-2018
Custer,SD,46033,36.8,2014-2018
Davison,SD,46035,68.8,2014-2018
Day,SD,46037,56.7,2014-2018
Deuel,SD,46039,NA,2014-2018
Dewey,SD,46041,NA,2014-2018
Douglas,SD,46043,NA,2014-2018
Edmunds,SD,46045,73.4,2014-2018
Fall River,SD,46047,72.8,2014-2018
Faulk,SD,46049,NA,2014-2018
Grant,SD,46051,58.2,2014-2018
Gregory,SD,46053,NA,2014-2018
Haakon,SD,46055,NA,2014-2018
Hamlin,SD,46057,68.9,2014-2018
Hand,SD,46059,NA,2014-2018
Hanson,SD,46061,NA,2014-2018
Harding,SD,46063,NA,2014-2018
Hughes,SD,46065,52.2,2014-2018
Hutchinson,SD,46067,47.3,2014-2018
Hyde,SD,46069,NA,2014-2018
Jackson,SD,46071,NA,2014-2018
Jerauld,SD,46073,NA,2014-2018
Jones,SD,46075,NA,2014-2018
Kingsbury,SD,46077,66.5,2014-2018
Lake,SD,46079,56.5,2014-2018
Lawrence,SD,46081,46.8,2014-2018
Lincoln,SD,46083,50.5,2014-2018
Lyman,SD,46085,71.2,2014-2018
McCook,SD,46087,45.4,2014-2018
McPherson,SD,46089,NA,2014-2018
Marshall,SD,46091,NA,2014-2018
Meade,SD,46093,60.9,2014-2018
Mellette,SD,46095,NA,2014-2018
Miner,SD,46097,NA,2014-2018
Minnehaha,SD,46099,70.7,2014-2018
Moody,SD,46101,59.5,2014-2018
Pennington,SD,46103,56.2,2014-2018
Perkins,SD,46105,NA,2014-2018
Potter,SD,46107,NA,2014-2018
Roberts,SD,46109,46.1,2014-2018
Sanborn,SD,46111,NA,2014-2018
Shannon,SD,46113,79.9,2014-2018
Spink,SD,46115,64.4,2014-2018
Stanley,SD,46117,NA,2014-2018
Sully,SD,46119,NA,2014-2018
Todd,SD,46121,73.7,2014-2018
Tripp,SD,46123,51.6,2014-2018
Turner,SD,46125,55.5,2014-2018
Union,SD,46127,64.7,2014-2018
Walworth,SD,46129,38.9,2014-2018
Yankton,SD,46135,47.9,2014-2018
Ziebach,SD,46137,NA,2014-2018
Anderson,TN,47001,73.6,2014-2018
Bedford,TN,47003,78.1,2014-2018
Benton,TN,47005,102.9,2014-2018
Bledsoe,TN,47007,86.3,2014-2018
Blount,TN,47009,80.7,2014-2018
Bradley,TN,47011,73.3,2014-2018
Campbell,TN,47013,111.2,2014-2018
Cannon,TN,47015,62.2,2014-2018
Carroll,TN,47017,108.1,2014-2018
Carter,TN,47019,69.0,2014-2018
Cheatham,TN,47021,87.1,2014-2018
Chester,TN,47023,74.6,2014-2018
Claiborne,TN,47025,111.4,2014-2018
Clay,TN,47027,65.0,2014-2018
Cocke,TN,47029,89.0,2014-2018
Coffee,TN,47031,71.6,2014-2018
Crockett,TN,47033,88.7,2014-2018
Cumberland,TN,47035,68.1,2014-2018
Davidson,TN,47037,65.0,2014-2018
Decatur,TN,47039,99.4,2014-2018
DeKalb,TN,47041,80.7,2014-2018
Dickson,TN,47043,89.4,2014-2018
Dyer,TN,47045,90.5,2014-2018
Fayette,TN,47047,65.3,2014-2018
Fentress,TN,47049,95.4,2014-2018
Franklin,TN,47051,79.6,2014-2018
Gibson,TN,47053,82.8,2014-2018
Giles,TN,47055,76.3,2014-2018
Grainger,TN,47057,90.6,2014-2018
Greene,TN,47059,80.3,2014-2018
Grundy,TN,47061,82.7,2014-2018
Hamblen,TN,47063,81.5,2014-2018
Hamilton,TN,47065,69.3,2014-2018
Hancock,TN,47067,125.9,2014-2018
Hardeman,TN,47069,93.6,2014-2018
Hardin,TN,47071,81.7,2014-2018
Hawkins,TN,47073,101.2,2014-2018
Haywood,TN,47075,68.8,2014-2018
Henderson,TN,47077,82.2,2014-2018
Henry,TN,47079,75.7,2014-2018
Hickman,TN,47081,105.0,2014-2018
Houston,TN,47083,96.6,2014-2018
Humphreys,TN,47085,88.7,2014-2018
Jackson,TN,47087,97.7,2014-2018
Jefferson,TN,47089,77.9,2014-2018
Johnson,TN,47091,77.9,2014-2018
Knox,TN,47093,69.3,2014-2018
Lake,TN,47095,98.9,2014-2018
Lauderdale,TN,47097,91.7,2014-2018
Lawrence,TN,47099,87.5,2014-2018
Lewis,TN,47101,87.8,2014-2018
Lincoln,TN,47103,59.6,2014-2018
Loudon,TN,47105,74.1,2014-2018
McMinn,TN,47107,77.9,2014-2018
McNairy,TN,47109,95.8,2014-2018
Macon,TN,47111,93.2,2014-2018
Madison,TN,47113,72.6,2014-2018
Marion,TN,47115,90.9,2014-2018
Marshall,TN,47117,89.9,2014-2018
Maury,TN,47119,83.6,2014-2018
Meigs,TN,47121,103.9,2014-2018
Monroe,TN,47123,95.0,2014-2018
Montgomery,TN,47125,76.1,2014-2018
Moore,TN,47127,56.9,2014-2018
Morgan,TN,47129,86.4,2014-2018
Obion,TN,47131,87.5,2014-2018
Overton,TN,47133,104.1,2014-2018
Perry,TN,47135,110.0,2014-2018
Pickett,TN,47137,77.4,2014-2018
Polk,TN,47139,104.9,2014-2018
Putnam,TN,47141,75.1,2014-2018
Rhea,TN,47143,103.1,2014-2018
Roane,TN,47145,75.8,2014-2018
Robertson,TN,47147,86.3,2014-2018
Rutherford,TN,47149,72.6,2014-2018
Scott,TN,47151,102.0,2014-2018
Sequatchie,TN,47153,79.7,2014-2018
Sevier,TN,47155,80.1,2014-2018
Shelby,TN,47157,59.3,2014-2018
Smith,TN,47159,75.4,2014-2018
Stewart,TN,47161,83.7,2014-2018
Sullivan,TN,47163,78.3,2014-2018
Sumner,TN,47165,70.5,2014-2018
Tipton,TN,47167,81.3,2014-2018
Trousdale,TN,47169,119.8,2014-2018
Unicoi,TN,47171,65.3,2014-2018
Union,TN,47173,115.5,2014-2018
Van Buren,TN,47175,83.6,2014-2018
Warren,TN,47177,78.8,2014-2018
Washington,TN,47179,71.3,2014-2018
Wayne,TN,47181,89.9,2014-2018
Weakley,TN,47183,79.1,2014-2018
White,TN,47185,78.9,2014-2018
Williamson,TN,47187,40.5,2014-2018
Wilson,TN,47189,66.9,2014-2018
Anderson,TX,48001,70.0,2014-2018
Andrews,TX,48003,36.1,2014-2018
Angelina,TX,48005,67.7,2014-2018
Aransas,TX,48007,70.1,2014-2018
Archer,TX,48009,53.3,2014-2018
Armstrong,TX,48011,NA,2014-2018
Atascosa,TX,48013,47.5,2014-2018
Austin,TX,48015,47.6,2014-2018
Bailey,TX,48017,NA,2014-2018
Bandera,TX,48019,47.0,2014-2018
Bastrop,TX,48021,62.6,2014-2018
Baylor,TX,48023,69.2,2014-2018
Bee,TX,48025,42.6,2014-2018
Bell,TX,48027,74.9,2014-2018
Bexar,TX,48029,40.4,2014-2018
Blanco,TX,48031,50.2,2014-2018
Borden,TX,48033,NA,2014-2018
Bosque,TX,48035,70.5,2014-2018
Bowie,TX,48037,75.0,2014-2018
Brazoria,TX,48039,54.9,2014-2018
Brazos,TX,48041,45.0,2014-2018
Brewster,TX,48043,33.8,2014-2018
Briscoe,TX,48045,NA,2014-2018
Brooks,TX,48047,NA,2014-2018
Brown,TX,48049,59.3,2014-2018
Burleson,TX,48051,65.7,2014-2018
Burnet,TX,48053,67.1,2014-2018
Caldwell,TX,48055,44.6,2014-2018
Calhoun,TX,48057,59.8,2014-2018
Callahan,TX,48059,48.6,2014-2018
Cameron,TX,48061,31.1,2014-2018
Camp,TX,48063,68.9,2014-2018
Carson,TX,48065,NA,2014-2018
Cass,TX,48067,78.5,2014-2018
Castro,TX,48069,34.1,2014-2018
Chambers,TX,48071,64.7,2014-2018
Cherokee,TX,48073,75.4,2014-2018
Childress,TX,48075,68.1,2014-2018
Clay,TX,48077,47.6,2014-2018
Cochran,TX,48079,NA,2014-2018
Coke,TX,48081,63.4,2014-2018
Coleman,TX,48083,52.0,2014-2018
Collin,TX,48085,42.2,2014-2018
Collingsworth,TX,48087,NA,2014-2018
Colorado,TX,48089,43.1,2014-2018
Comal,TX,48091,44.6,2014-2018
Comanche,TX,48093,38.1,2014-2018
Concho,TX,48095,NA,2014-2018
Cooke,TX,48097,69.0,2014-2018
Coryell,TX,48099,89.6,2014-2018
Cottle,TX,48101,NA,2014-2018
Crane,TX,48103,NA,2014-2018
Crockett,TX,48105,NA,2014-2018
Crosby,TX,48107,65.5,2014-2018
Culberson,TX,48109,NA,2014-2018
Dallam,TX,48111,NA,2014-2018
Dallas,TX,48113,49.1,2014-2018
Dawson,TX,48115,57.6,2014-2018
Deaf Smith,TX,48117,38.3,2014-2018
Delta,TX,48119,86.0,2014-2018
Denton,TX,48121,46.0,2014-2018
DeWitt,TX,48123,66.7,2014-2018
Dickens,TX,48125,NA,2014-2018
Dimmit,TX,48127,25.9,2014-2018
Donley,TX,48129,55.1,2014-2018
Duval,TX,48131,35.3,2014-2018
Eastland,TX,48133,53.3,2014-2018
Ector,TX,48135,53.1,2014-2018
Edwards,TX,48137,NA,2014-2018
Ellis,TX,48139,56.5,2014-2018
El Paso,TX,48141,30.0,2014-2018
Erath,TX,48143,59.2,2014-2018
Falls,TX,48145,60.5,2014-2018
Fannin,TX,48147,80.8,2014-2018
Fayette,TX,48149,40.8,2014-2018
Fisher,TX,48151,47.6,2014-2018
Floyd,TX,48153,NA,2014-2018
Foard,TX,48155,NA,2014-2018
Fort Bend,TX,48157,36.0,2014-2018
Franklin,TX,48159,54.8,2014-2018
Freestone,TX,48161,74.4,2014-2018
Frio,TX,48163,35.7,2014-2018
Gaines,TX,48165,39.6,2014-2018
Galveston,TX,48167,57.2,2014-2018
Garza,TX,48169,NA,2014-2018
Gillespie,TX,48171,41.0,2014-2018
Glasscock,TX,48173,NA,2014-2018
Goliad,TX,48175,56.6,2014-2018
Gonzales,TX,48177,43.5,2014-2018
Gray,TX,48179,62.3,2014-2018
Grayson,TX,48181,68.9,2014-2018
Gregg,TX,48183,68.1,2014-2018
Grimes,TX,48185,57.3,2014-2018
Guadalupe,TX,48187,54.4,2014-2018
Hale,TX,48189,49.8,2014-2018
Hall,TX,48191,NA,2014-2018
Hamilton,TX,48193,53.7,2014-2018
Hansford,TX,48195,NA,2014-2018
Hardeman,TX,48197,NA,2014-2018
Hardin,TX,48199,70.7,2014-2018
Harris,TX,48201,45.4,2014-2018
Harrison,TX,48203,64.2,2014-2018
Hartley,TX,48205,NA,2014-2018
Haskell,TX,48207,62.1,2014-2018
Hays,TX,48209,41.6,2014-2018
Hemphill,TX,48211,NA,2014-2018
Henderson,TX,48213,80.4,2014-2018
Hidalgo,TX,48215,26.6,2014-2018
Hill,TX,48217,72.7,2014-2018
Hockley,TX,48219,44.0,2014-2018
Hood,TX,48221,60.6,2014-2018
Hopkins,TX,48223,69.0,2014-2018
Houston,TX,48225,61.9,2014-2018
Howard,TX,48227,48.7,2014-2018
Hudspeth,TX,48229,NA,2014-2018
Hunt,TX,48231,70.3,2014-2018
Hutchinson,TX,48233,65.0,2014-2018
Irion,TX,48235,NA,2014-2018
Jack,TX,48237,51.8,2014-2018
Jackson,TX,48239,67.0,2014-2018
Jasper,TX,48241,66.2,2014-2018
Jeff Davis,TX,48243,NA,2014-2018
Jefferson,TX,48245,56.8,2014-2018
Jim Hogg,TX,48247,NA,2014-2018
Jim Wells,TX,48249,34.3,2014-2018
Johnson,TX,48251,66.2,2014-2018
Jones,TX,48253,64.9,2014-2018
Karnes,TX,48255,54.3,2014-2018
Kaufman,TX,48257,71.6,2014-2018
Kendall,TX,48259,47.8,2014-2018
Kenedy,TX,48261,NA,2014-2018
Kent,TX,48263,NA,2014-2018
Kerr,TX,48265,48.8,2014-2018
Kimble,TX,48267,NA,2014-2018
King,TX,48269,NA,2014-2018
Kinney,TX,48271,NA,2014-2018
Kleberg,TX,48273,52.0,2014-2018
