fips,location,county,state,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,lat,long,distance_to_nearest_plant,name_of_nearest_plant,name,is_plant
1047,"Dallas County, Alabama",Dallas,Alabama,65.5,59.76,2.47,-8.92,6.62,120.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.326,-87.1065,118429.8552985932,Gaston Steam Plant,NA,0
1049,"DeKalb County, Alabama",DeKalb,Alabama,101,167.49,0.96,-33.17,5.2,119.51,2014,360,313,47,0,0,0,0,90,54,38,0,0,300,60,0,34.4598,-85.8041,89357.97515421067,Plant Bowen,NA,0
1051,"Elmore County, Alabama",Elmore,Alabama,91.2,122.64,1.01,-27.26,5.67,122.45,2014,245,224,21,0,0,0,0,84,49,36,0,0,245,0,0,32.5966,-86.1492,77337.50908555114,Gaston Steam Plant,NA,0
1053,"Escambia County, Alabama",Escambia,Alabama,67.6,73.22,1.22,-29.82,7.04,118.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1261,-87.1616,81929.6448474976,Barry Steam Plant,NA,0
1055,"Etowah County, Alabama",Etowah,Alabama,97.4,135.09,1.3,-26.10,5.37,113.86,2014,281,244,37,0,0,0,0,97,54,38,0,0,207,74,0,34.0453,-86.0348,97281.45705258248,Gaston Steam Plant,NA,0
1057,"Fayette County, Alabama",Fayette,Alabama,86,120.77,1.26,-16.55,8.38,153.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7212,-87.7388,63718.553688586384,Miller Steam Plant,NA,0
1059,"Franklin County, Alabama",Franklin,Alabama,104,148.08,0.98,-23.60,4.84,116.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4417,-87.8437,115253.45262647713,Miller Steam Plant,NA,0
1061,"Geneva County, Alabama",Geneva,Alabama,78.8,56.01,1.32,-24.53,7.58,98.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.095,-85.8391,207329.9121744784,Barry Steam Plant,NA,0
1063,"Greene County, Alabama",Greene,Alabama,57.3,73.82,2.83,-29.19,6.81,128.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8531,-87.9522,120007.52506468732,Miller Steam Plant,NA,0
1065,"Hale County, Alabama",Hale,Alabama,61.1,88.71,1.98,-29.63,6.33,133.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7627,-87.6291,110173.12479405882,Miller Steam Plant,NA,0
1067,"Henry County, Alabama",Henry,Alabama,71,65.53,1.8,-29.86,7.93,94.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5147,-85.2414,211385.29647088487,Wansley Plant,NA,0
1069,"Houston County, Alabama",Houston,Alabama,66.9,50.49,1.81,-6.39,8.56,106.14,2014,279,241,38,0,0,0,0,80,52,38,0,0,212,67,0,31.1532,-85.3025,251838.71747490717,Wansley Plant,NA,0
1071,"Jackson County, Alabama",Jackson,Alabama,94.6,126.3,1.3,-22.46,5.12,125.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7795,-85.9994,122797.1212632716,Plant Bowen,NA,0
1073,"Jefferson County, Alabama",Jefferson,Alabama,59.2,24.4,1.68,-21.48,6.92,122.5,2014,365,159,200,6,0,0,0,112,74,53,0,7,72,284,2,33.5543,-86.8964,17508.44555288642,Miller Steam Plant,NA,0
1075,"Lamar County, Alabama",Lamar,Alabama,89.1,120.87,1.25,-17.26,5.04,105.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7791,-88.097,97503.20385141282,Miller Steam Plant,NA,0
1077,"Lauderdale County, Alabama",Lauderdale,Alabama,75.9,95.2,1.16,-26.60,7.2,140.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9014,-87.654,150949.08457170424,Miller Steam Plant,NA,0
1079,"Lawrence County, Alabama",Lawrence,Alabama,92.3,130.35,1.2,-33.34,5.49,121.85,2014,104,92,12,0,0,0,0,83,52,27,0,0,0,104,0,34.5217,-87.311,101249.98653543871,Miller Steam Plant,NA,0
1081,"Lee County, Alabama",Lee,Alabama,74.4,109.43,1.15,-34.19,5.9,107.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6011,-85.3555,94898.15638080829,Wansley Plant,NA,0
1083,"Limestone County, Alabama",Limestone,Alabama,64.9,73.43,1.07,-40.04,5.79,119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8101,-86.9814,130752.65955794032,Miller Steam Plant,NA,0
1085,"Lowndes County, Alabama",Lowndes,Alabama,55.8,76.19,2.53,-25.83,6.67,133.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1547,-86.6501,122033.298291244,Gaston Steam Plant,NA,0
1087,"Macon County, Alabama",Macon,Alabama,45.3,60.25,2.07,-40.46,5.26,97.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3859,-85.6926,119116.44983184658,Gaston Steam Plant,NA,0
1089,"Madison County, Alabama",Madison,Alabama,61.8,61.36,1.17,-39.70,6.18,115.74,2014,338,281,57,0,0,0,0,97,58,39,0,0,214,68,56,34.7631,-86.5502,133849.85756788123,Miller Steam Plant,NA,0
1091,"Marengo County, Alabama",Marengo,Alabama,62.2,67.04,1.63,-33.22,5.89,109.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2477,-87.7895,139181.8699612175,Barry Steam Plant,NA,0
1093,"Marion County, Alabama",Marion,Alabama,87.7,122.64,1.18,-15.07,5.08,120.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1366,-87.8871,94738.87995406309,Miller Steam Plant,NA,0
1095,"Marshall County, Alabama",Marshall,Alabama,105,177.45,1.07,-23.72,5.11,118.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.367,-86.3066,107086.07369049448,Miller Steam Plant,NA,0
